subj_idx,stim,rt,response
29,1V1A,1.3255,0
29,1V1A,1.4583,0
29,1V1A,6.343,1
29,1V1A,3.5842,1
29,1V1A,1.8111,1
29,1V1A,3.4916,1
29,1V1A,3.4576,0
29,1V1A,1.5049,0
29,1V1A,1.8562,0
29,1V1A,3.0255,0
29,1V1A,7.081792318,1
29,1V1A,5.4909,0
29,1V1A,2.3524,0
29,1V1A,1.3679,0
29,1V1A,3.8916,1
29,1V1A,1.8021,0
29,1V1A,1.3586,1
29,1V1A,1.427,0
29,1Vne1A,1.7174,0
29,1Vne1A,3.1679,0
29,1Vne1A,2.4415,0
29,1Vne1A,2.1055,1
29,1Vne1A,2.1778,0
29,1Vne1A,1.3375,0
29,1Vne1A,3.2261,1
29,1Vne1A,1.9594,0
29,1Vne1A,3.0697,0
29,1Vne1A,1.174,0
29,1Vne1A,1.1991,0
29,1Vne1A,3.4738,0
29,1Vne1A,1.5588,0
29,1Vne1A,1.6087,0
29,1Vne1A,1.3089,0
29,1Vne1A,1.0518,0
29,1Vne1A,2.4541,0
29,1Vne1A,2.8427,0
29,1Vne1A,1.541,1
29,1Vne1A,2.2921,1
29,1Vne1A,4.0858,0
29,1Vne1A,7.081792318,0
29,1Vne1A,1.433,0
29,1Vne1A,1.7547,0
29,1Vne1A,5.3188,1
29,1Vne1A,1.408,1
29,1Vne1A,1.8358,1
29,1Vne1A,2.0835,1
30,0V0A,10.019,1
30,0V0A,11.01404081,0
30,0V0A,11.01404081,0
30,0V0A,3.3573,0
30,0V0A,4.1202,1
30,0V0A,11.01404081,0
30,0V0A,2.9357,1
30,0V0A,1.7799,1
30,0V0A,2.9699,1
30,0V0A,6.6255,1
30,0V0A,4.6211,1
30,0V0A,2.3536,0
30,0V0A,2.1891,1
30,0V0A,3.3052,0
30,0V0A,3.438,0
30,0V0A,2.8707,0
30,0V0A,9.539,1
30,0V0A,3.328,0
30,0V0A,6.9382,1
30,0V0A,2.8041,0
30,0V0A,3.7914,0
30,0V0A,3.3037,0
30,0V0A,3.088,1
30,0V0A,1.8371,1
30,0V0A,7.8217,0
30,0V0A,1.6789,1
30,0V0A,2.9536,0
30,0V0A,3.2899,1
30,0V1A,5.1363,0
30,0V1A,2.9872,0
30,0V1A,1.6047,0
30,0V1A,10.838,1
30,0V1A,4.037,1
30,0V1A,3.836,0
30,0V1A,4.7705,1
30,0V1A,1.7718,1
30,0V1A,4.2545,0
30,0V1A,1.9298,0
30,0V1A,2.0259,0
30,0V1A,2.2302,1
30,0V1A,4.7557,0
30,0V1A,1.773,0
30,0V1A,1.8623,0
30,0V1A,1.7532,0
30,0V1A,8.6032,1
30,0V1A,2.3533,1
30,0V1A,2.2208,1
30,0V1A,4.8715,0
30,0V1A,8.2871,0
30,0V1A,2.3563,0
30,0V1A,11.01404081,0
30,0V1A,2.7862,0
30,0V1A,2.4737,0
30,0V1A,6.6703,0
30,0V1A,2.9397,1
30,0V1A,2.6698,1
30,1V0A,4.5055,0
30,1V0A,4.0783,0
30,1V0A,3.0623,1
30,1V0A,2.5842,1
30,1V0A,3.3946,1
30,1V0A,8.2068,0
30,1V0A,11.01404081,0
30,1V0A,5.9371,0
30,1V0A,6.9373,1
30,1V0A,3.0898,0
30,1V0A,3.2402,1
30,1V0A,6.1189,1
30,1V0A,3.1959,1
30,1V0A,1.9537,1
30,1V0A,2.6843,0
30,1V0A,5.5681,1
30,1V0A,2.696,0
30,1V0A,1.8967,0
30,1V0A,3.2362,0
30,1V0A,2.9373,0
30,1V0A,4.1213,0
30,1V0A,2.6097,1
30,1V0A,5.4412,0
30,1V0A,1.6042,1
30,1V0A,2.5406,1
30,1V0A,1.7392,1
30,1V0A,1.7032,1
30,1V0A,2.029,0
30,1V1A,3.157,0
30,1V1A,2.7024,0
30,1V1A,4.7708,0
30,1V1A,2.1844,0
30,1V1A,9.0568,1
30,1V1A,2.1765,1
30,1V1A,2.1212,1
30,1V1A,3.6215,1
30,1V1A,4.1378,1
30,1V1A,5.3204,0
30,1V1A,3.7742,0
30,1V1A,3.9678,0
30,1V1A,2.5058,0
30,1V1A,4.7223,0
30,1V1A,6.2372,0
30,1V1A,1.8028,0
30,1V1A,2.6524,0
30,1V1A,1.9381,0
30,1V1A,3.0083,0
30,1V1A,4.493,0
30,1V1A,4.3551,0
30,1V1A,5.5867,0
30,1V1A,5.188,0
30,1V1A,3.0966,0
30,1V1A,6.2215,0
30,1V1A,1.873,1
30,1V1A,3.0627,1
30,1V1A,1.6872,1
30,1Vne1A,6.8866,1
30,1Vne1A,3.3396,1
30,1Vne1A,6.5919,1
30,1Vne1A,2.4899,1
30,1Vne1A,2.4282,0
30,1Vne1A,5.1387,0
30,1Vne1A,4.4286,0
30,1Vne1A,5.889,0
30,1Vne1A,4.5875,1
30,1Vne1A,7.2249,0
30,1Vne1A,2.8707,1
30,1Vne1A,2.2232,1
30,1Vne1A,2.4712,1
30,1Vne1A,1.6767,1
30,1Vne1A,2.6232,1
30,1Vne1A,3.5568,1
30,1Vne1A,1.7569,0
30,1Vne1A,1.927,0
30,1Vne1A,4.4553,0
30,1Vne1A,3.0864,0
30,1Vne1A,3.6587,1
30,1Vne1A,2.7896,1
30,1Vne1A,3.2073,0
30,1Vne1A,4.4856,1
30,1Vne1A,2.4207,1
30,1Vne1A,2.9296,1
30,1Vne1A,4.4702,0
30,1Vne1A,2.8416,0
31,0V0A,9.392,0
31,0V0A,4.8103,1
31,0V0A,4.9769,0
31,0V0A,11.129,0
31,0V0A,4.9943,0
31,0V0A,9.4093,1
31,0V0A,3.7274,1
31,0V0A,2.2269,1
31,0V0A,4.443,0
31,0V0A,5.9967,1
31,0V0A,12.461,0
31,0V0A,11.278,1
31,0V0A,1.6295,1
31,0V0A,3.3593,0
31,0V0A,5.2931,0
31,0V0A,13.00800991,0
31,0V0A,2.5604,0
31,0V0A,5.831,1
31,0V0A,3.2927,0
31,0V0A,6.6119,1
31,0V0A,3.0271,1
31,0V0A,3.144,1
31,0V0A,2.2173,0
31,0V0A,2.3242,0
31,0V0A,3.199,1
31,0V0A,3.894,1
31,0V0A,5.9937,0
31,0V0A,5.1276,0
31,0V1A,4.7738,1
31,0V1A,3.8594,1
31,0V1A,5.124,1
31,0V1A,4.9452,1
31,0V1A,3.415,1
31,0V1A,11.978,1
31,0V1A,9.3258,0
31,0V1A,7.0642,0
31,0V1A,2.8762,1
31,0V1A,7.743,1
31,0V1A,10.759,1
31,0V1A,5.344,1
31,0V1A,3.8928,1
31,0V1A,4.4102,0
31,0V1A,1.4944,1
31,0V1A,9.24,0
31,0V1A,5.2097,0
31,0V1A,2.7776,1
31,0V1A,2.6426,0
31,0V1A,3.4252,1
31,0V1A,6.9596,0
31,0V1A,11.61,0
31,0V1A,4.7094,0
31,0V1A,3.2504,0
31,0V1A,3.63,1
31,0V1A,10.309,0
31,0V1A,8.4406,0
31,0V1A,2.2934,1
31,1V0A,4.0102,1
31,1V0A,4.4917,1
31,1V0A,2.7844,1
31,1V0A,4.3646,1
31,1V0A,5.214,0
31,1V0A,7.3107,0
31,1V0A,4.7947,0
31,1V0A,2.4639,1
31,1V0A,5.3061,1
31,1V0A,4.7253,1
31,1V0A,8.6269,1
31,1V0A,4.0618,1
31,1V0A,5.5451,0
31,1V0A,3.763,0
31,1V0A,6.6296,1
31,1V0A,3.8605,0
31,1V0A,3.2719,1
31,1V0A,3.4103,0
31,1V0A,2.8604,1
31,1V0A,4.2602,1
31,1V0A,3.9603,1
31,1V0A,4.7409,0
31,1V0A,8.9577,0
31,1V0A,5.1936,0
31,1V0A,3.0272,0
31,1V0A,6.8771,0
31,1V0A,2.5604,0
31,1V0A,2.715,1
31,1V1A,4.992,1
31,1V1A,2.2415,1
31,1V1A,4.5447,1
31,1V1A,4.1583,1
31,1V1A,8.6268,0
31,1V1A,5.3603,0
31,1V1A,2.4766,0
31,1V1A,4.0764,0
31,1V1A,2.4105,1
31,1V1A,4.393,1
31,1V1A,11.778,1
31,1V1A,3.327,1
31,1V1A,3.5622,1
31,1V1A,13.00800991,0
31,1V1A,6.176,1
31,1V1A,4.0277,0
31,1V1A,3.7538,1
31,1V1A,2.0146,0
31,1V1A,6.2572,1
31,1V1A,1.9585,0
31,1V1A,2.4284,1
31,1V1A,6.1268,0
31,1V1A,3.6272,0
31,1V1A,2.762,0
31,1V1A,3.0946,1
31,1V1A,3.0948,1
31,1V1A,2.4111,0
31,1V1A,6.9439,0
31,1Vne1A,5.1944,0
31,1Vne1A,5.5578,0
31,1Vne1A,6.2598,1
31,1Vne1A,7.4939,1
31,1Vne1A,5.9158,1
31,1Vne1A,4.1767,0
31,1Vne1A,3.849,0
31,1Vne1A,6.2618,1
31,1Vne1A,7.6963,1
31,1Vne1A,9.2413,1
31,1Vne1A,4.3646,1
31,1Vne1A,2.9231,1
31,1Vne1A,2.9986,0
31,1Vne1A,5.1928,0
31,1Vne1A,5.8184,1
31,1Vne1A,4.1808,0
31,1Vne1A,3.3442,1
31,1Vne1A,3.3276,1
31,1Vne1A,7.8959,1
31,1Vne1A,7.7793,1
31,1Vne1A,4.0141,0
31,1Vne1A,2.9108,0
31,1Vne1A,3.8097,0
31,1Vne1A,3.5941,1
31,1Vne1A,6.9441,0
31,1Vne1A,5.4601,0
31,1Vne1A,8.2401,1
31,1Vne1A,3.6596,0
32,0V0A,2.826,1
32,0V0A,2.282,0
32,0V0A,7.94,1
32,0V0A,2.046,0
32,0V0A,2.4859,0
32,0V0A,6.3039,1
32,0V0A,6.861,1
32,0V0A,2.9169,0
32,0V0A,3.3139,1
32,0V0A,4.196,1
32,0V0A,3.863,0
32,0V0A,2.782,0
32,0V0A,3.2489,1
32,0V0A,2.913,0
32,0V0A,2.5549,1
32,0V0A,2.7169,0
32,0V0A,8.945,0
32,0V0A,4.7789,0
32,0V0A,2.3609,0
32,0V0A,2.3919,1
32,0V0A,9.295,0
32,0V0A,7.695,1
32,0V0A,2.673,0
32,0V0A,13.29375235,1
32,0V0A,2.514,0
32,0V0A,2.5189,1
32,0V0A,3.3219,0
32,0V0A,3.6489,0
32,0V1A,8.8029,0
32,0V1A,4.345,0
32,0V1A,6.312,0
32,0V1A,2.119,0
32,0V1A,3.431,1
32,0V1A,2.536,1
32,0V1A,2.496,0
32,0V1A,2.065,1
32,0V1A,10.051,0
32,0V1A,5.017,1
32,0V1A,5.8289,0
32,0V1A,2.3289,0
32,0V1A,2.768,0
32,0V1A,5.262,1
32,0V1A,2.563,1
32,0V1A,2.1559,0
32,0V1A,13.29375235,1
32,0V1A,2.814,1
32,0V1A,2.438,0
32,0V1A,2.287,0
32,0V1A,6.569,1
32,0V1A,10.284,1
32,0V1A,1.9279,1
32,0V1A,2.387,1
32,0V1A,3.014,0
32,0V1A,13.29375235,0
32,0V1A,2.0949,1
32,0V1A,4.132,1
32,1V0A,6.6309,0
32,1V0A,6.027,0
32,1V0A,2.368,0
32,1V0A,1.239,0
32,1V0A,3.6279,0
32,1V0A,3.762,0
32,1V0A,3.364,0
32,1V0A,2.8469,0
32,1V0A,7.034,1
32,1V0A,4.93,0
32,1V0A,2.2189,0
32,1V0A,1.7129,0
32,1V0A,2.7539,1
32,1V0A,2.534,1
32,1V0A,4.2139,0
32,1V0A,1.6189,0
32,1V0A,2.3039,0
32,1V0A,2.229,0
32,1V0A,5.4719,0
32,1V0A,2.048,1
32,1V0A,2.63,0
32,1V0A,8.954,0
32,1V0A,2.613,0
32,1V0A,2.594,0
32,1V0A,7.579,1
32,1V0A,5.4029,1
32,1V0A,4.067,0
32,1V0A,4.9789,0
32,1V1A,3.7129,0
32,1V1A,3.9209,0
32,1V1A,2.427,0
32,1V1A,3.787,0
32,1V1A,3.651,0
32,1V1A,2.398,0
32,1V1A,6.6509,0
32,1V1A,3.2699,0
32,1V1A,2.451,0
32,1V1A,2.679,0
32,1V1A,2.469,0
32,1V1A,2.276,0
32,1V1A,5.5019,1
32,1V1A,2.8849,1
32,1V1A,2.0619,0
32,1V1A,3.217,1
32,1V1A,4.0709,0
32,1V1A,3.8189,1
32,1V1A,2.2789,0
32,1V1A,1.413,0
32,1V1A,3.6709,1
32,1V1A,12.531,1
32,1V1A,5.3229,0
32,1V1A,13.29375235,1
32,1V1A,2.4649,0
32,1V1A,4.278,1
32,1V1A,1.901,0
32,1V1A,2.248,0
32,1Vne1A,11.934,0
32,1Vne1A,2.727,0
32,1Vne1A,2.8609,0
32,1Vne1A,3.419,1
32,1Vne1A,3.336,0
32,1Vne1A,13.29375235,0
32,1Vne1A,13.29375235,0
32,1Vne1A,3.096,0
32,1Vne1A,2.2949,0
32,1Vne1A,2.5289,0
32,1Vne1A,4.0959,0
32,1Vne1A,2.2019,0
32,1Vne1A,6.6449,0
32,1Vne1A,2.6469,1
32,1Vne1A,4.4369,1
32,1Vne1A,2.1199,0
32,1Vne1A,3.355,1
32,1Vne1A,1.8529,0
32,1Vne1A,2.3899,0
32,1Vne1A,4.9059,1
32,1Vne1A,7.199,0
32,1Vne1A,5.846,0
32,1Vne1A,2.189,0
32,1Vne1A,2.9299,0
32,1Vne1A,4.2329,0
32,1Vne1A,2.23,0
32,1Vne1A,13.29375235,0
32,1Vne1A,6.9029,1
34,0V0A,6.8702,1
34,0V0A,6.7738,0
34,0V0A,3.2149,1
34,0V0A,8.367546805,0
34,0V0A,2.0853,0
34,0V0A,3.9187,0
34,0V0A,3.3184,1
34,0V0A,1.7356,0
34,0V0A,1.7443,1
34,0V0A,4.387,1
34,0V0A,2.4221,1
34,0V0A,3.0072,1
34,0V0A,2.8089,0
34,0V0A,2.6835,0
34,0V0A,5.1868,1
34,0V0A,4.603,0
34,0V0A,3.6358,1
34,0V0A,2.7603,1
34,0V0A,4.8021,1
34,0V0A,1.998,0
34,0V0A,2.873,1
34,0V0A,3.5577,0
34,0V0A,4.9138,1
34,0V0A,2.8009,1
34,0V0A,7.0191,1
34,0V0A,6.9693,0
34,0V0A,5.6955,1
34,0V0A,3.8615,1
34,0V1A,6.8419,0
34,0V1A,2.5547,1
34,0V1A,8.367546805,1
34,0V1A,2.5057,1
34,0V1A,2.8556,1
34,0V1A,2.6512,1
34,0V1A,6.24,1
34,0V1A,2.1871,0
34,0V1A,2.904,1
34,0V1A,2.4115,1
34,0V1A,3.9708,1
34,0V1A,5.4032,0
34,0V1A,2.2696,0
34,0V1A,2.9934,1
34,0V1A,6.571,1
34,0V1A,3.7427,1
34,0V1A,2.7985,1
34,0V1A,2.8244,0
34,0V1A,2.2461,0
34,0V1A,1.719,1
34,0V1A,3.6485,1
34,0V1A,4.7126,0
34,0V1A,2.6527,1
34,0V1A,2.4881,1
34,0V1A,2.2889,0
34,0V1A,3.5238,1
34,0V1A,4.3528,0
34,0V1A,3.521,0
34,1V0A,5.5357,0
34,1V0A,3.5039,0
34,1V0A,3.3995,1
34,1V0A,2.5642,0
34,1V0A,2.8049,0
34,1V0A,3.8217,0
34,1V0A,2.2729,0
34,1V0A,2.5376,0
34,1V0A,4.6731,1
34,1V0A,3.6036,1
34,1V0A,2.9052,0
34,1V0A,2.4802,1
34,1V0A,2.037,0
34,1V0A,2.5004,0
34,1V0A,3.9565,0
34,1V0A,2.9112,1
34,1V0A,2.5342,1
34,1V0A,8.367546805,0
34,1V0A,2.7897,0
34,1V0A,3.086,1
34,1V0A,2.9662,0
34,1V0A,2.7731,0
34,1V0A,2.372,0
34,1V0A,2.2267,0
34,1V0A,3.1215,0
34,1V0A,4.1698,0
34,1V0A,8.367546805,0
34,1V0A,3.1081,0
34,1V1A,4.3443,0
34,1V1A,3.3874,0
34,1V1A,6.5155,0
34,1V1A,2.1345,0
34,1V1A,3.337,1
34,1V1A,3.157,1
34,1V1A,2.4682,0
34,1V1A,1.7698,0
34,1V1A,4.6983,1
34,1V1A,8.367546805,1
34,1V1A,3.0363,1
34,1V1A,3.0566,1
34,1V1A,1.8364,1
34,1V1A,3.2693,0
34,1V1A,1.7393,0
34,1V1A,2.438,1
34,1V1A,2.6894,1
34,1V1A,1.8353,0
34,1V1A,3.6408,0
34,1V1A,1.7727,0
34,1V1A,2.1044,1
34,1V1A,4.487,0
34,1V1A,1.9264,1
34,1V1A,2.425,0
34,1V1A,2.3662,0
34,1V1A,2.4358,0
34,1V1A,2.0388,0
34,1V1A,3.4025,0
34,1Vne1A,4.103,0
34,1Vne1A,3.9647,0
34,1Vne1A,3.0026,0
34,1Vne1A,3.6853,0
34,1Vne1A,5.5686,0
34,1Vne1A,4.2913,1
34,1Vne1A,2.6045,0
34,1Vne1A,2.4685,0
34,1Vne1A,3.2137,0
34,1Vne1A,2.7423,0
34,1Vne1A,1.7614,0
34,1Vne1A,5.2074,1
34,1Vne1A,3.7838,1
34,1Vne1A,4.0684,0
34,1Vne1A,1.2543,0
34,1Vne1A,4.4873,1
34,1Vne1A,2.4833,1
34,1Vne1A,3.5722,1
34,1Vne1A,3.2699,1
34,1Vne1A,2.0846,0
34,1Vne1A,4.0196,0
34,1Vne1A,3.441,1
34,1Vne1A,4.1693,0
34,1Vne1A,2.4738,0
34,1Vne1A,2.9675,1
34,1Vne1A,3.401,0
34,1Vne1A,2.8057,1
34,1Vne1A,8.367546805,1
35,0V0A,3.9259,1
35,0V0A,5.2779,1
35,0V0A,5.2919,0
35,0V0A,6.935,0
35,0V0A,5.58,1
35,0V0A,4.5839,1
35,0V0A,8.829812127,0
35,0V0A,8.829812127,1
35,0V0A,3.1589,0
35,0V0A,3.697,0
35,0V0A,2.316,1
35,0V0A,5.315,0
35,0V0A,5.728,0
35,0V0A,2.6659,0
35,0V0A,2.765,1
35,0V0A,2.9619,0
35,0V0A,3.1289,0
35,0V0A,3.817,1
35,0V0A,1.432,0
35,0V0A,2.1189,0
35,0V0A,3.477,0
35,0V0A,3.9179,1
35,0V0A,2.6929,1
35,0V0A,4.086,1
35,0V0A,2.018,0
35,0V0A,2.614,0
35,0V0A,1.8809,1
35,0V0A,3.2119,0
35,0V1A,4.408,1
35,0V1A,2.6569,1
35,0V1A,4.0939,0
35,0V1A,3.16,0
35,0V1A,3.2599,1
35,0V1A,8.829812127,1
35,0V1A,3.081,1
35,0V1A,3.3429,1
35,0V1A,4.977,0
35,0V1A,3.115,0
35,0V1A,1.6469,1
35,0V1A,1.61,1
35,0V1A,2.211,0
35,0V1A,2.2619,0
35,0V1A,1.282,0
35,0V1A,2.4649,1
35,0V1A,3.0179,1
35,0V1A,3.0319,0
35,0V1A,6.1489,0
35,0V1A,1.901,0
35,0V1A,4.1829,1
35,0V1A,3.2599,1
35,0V1A,3.5459,1
35,0V1A,5.269,1
35,0V1A,3.9279,0
35,0V1A,2.862,1
35,0V1A,2.701,0
35,0V1A,3.012,0
35,1V0A,5.1259,0
35,1V0A,2.7309,0
35,1V0A,3.585,0
35,1V0A,4.3149,0
35,1V0A,4.033,0
35,1V0A,5.466,0
35,1V0A,5.143,0
35,1V0A,3.7459,0
35,1V0A,3.4659,0
35,1V0A,4.098,0
35,1V0A,3.3649,0
35,1V0A,7.8309,0
35,1V0A,2.6169,0
35,1V0A,4.3099,1
35,1V0A,4.1989,1
35,1V0A,1.8609,0
35,1V0A,4.9149,1
35,1V0A,4.184,1
35,1V0A,4.8279,0
35,1V0A,2.365,1
35,1V0A,2.0129,0
35,1V0A,3.1189,0
35,1V0A,4.0329,0
35,1V0A,5.0599,1
35,1V0A,1.8089,0
35,1V0A,4.2119,0
35,1V0A,3.094,1
35,1V0A,6.1109,0
35,1V1A,8.829812127,0
35,1V1A,5.812,0
35,1V1A,4.37,0
35,1V1A,3.0799,0
35,1V1A,4.28,0
35,1V1A,4.2599,0
35,1V1A,4.3809,0
35,1V1A,2.298,1
35,1V1A,2.5119,0
35,1V1A,2.8469,0
35,1V1A,2.6369,0
35,1V1A,1.943,0
35,1V1A,2.361,0
35,1V1A,2.195,1
35,1V1A,3.7649,1
35,1V1A,1.114,0
35,1V1A,2.026,0
35,1V1A,0.6289,0
35,1V1A,2.845,0
35,1V1A,2.845,0
35,1V1A,5.348,1
35,1V1A,2.2,1
35,1V1A,3.9489,1
35,1V1A,1.7919,1
35,1V1A,4.268,0
35,1V1A,4.137,0
35,1V1A,3.704,0
35,1V1A,1.565,0
35,1Vne1A,4.179,0
35,1Vne1A,3.411,0
35,1Vne1A,5.9599,0
35,1Vne1A,3.6129,0
35,1Vne1A,2.8529,0
35,1Vne1A,3.397,0
35,1Vne1A,4.1349,0
35,1Vne1A,8.513,0
35,1Vne1A,3.412,0
35,1Vne1A,5.576,1
35,1Vne1A,1.817,0
35,1Vne1A,2.6099,0
35,1Vne1A,2.1149,0
35,1Vne1A,1.277,0
35,1Vne1A,1.8989,0
35,1Vne1A,3.768,0
35,1Vne1A,2.615,0
35,1Vne1A,4.8799,0
35,1Vne1A,5.413,0
35,1Vne1A,4.1119,1
35,1Vne1A,3.4519,0
35,1Vne1A,2.911,0
35,1Vne1A,2.6779,0
35,1Vne1A,3.1309,0
35,1Vne1A,8.0369,1
35,1Vne1A,8.829812127,1
35,1Vne1A,2.9189,0
35,1Vne1A,2.0419,0
36,0V0A,3.8121,1
36,0V0A,4.2441,0
36,0V0A,3.0357,0
36,0V0A,7.641512354,0
36,0V0A,2.5548,0
36,0V0A,4.0576,0
36,0V0A,4.0677,0
36,0V0A,5.3386,0
36,0V0A,1.9525,0
36,0V0A,3.1176,1
36,0V0A,3.4254,1
36,0V0A,2.1865,0
36,0V0A,2.6875,0
36,0V0A,3.1782,1
36,0V0A,3.6517,1
36,0V0A,7.641512354,0
36,0V0A,2.6848,1
36,0V0A,2.5487,0
36,0V0A,6.412,0
36,0V0A,1.6655,0
36,0V0A,5.2834,1
36,0V0A,4.4821,0
36,0V0A,3.7052,1
36,0V0A,3.5629,0
36,0V0A,2.3958,1
36,0V0A,2.8649,1
36,0V0A,2.4506,0
36,0V0A,5.8681,0
36,0V1A,4.5133,1
36,0V1A,4.513,0
36,0V1A,5.7645,0
36,0V1A,5.2929,1
36,0V1A,5.6675,0
36,0V1A,3.3815,1
36,0V1A,3.1474,0
36,0V1A,3.87,0
36,0V1A,5.935,0
36,0V1A,2.3908,1
36,0V1A,2.2099,1
36,0V1A,3.4311,0
36,0V1A,4.1814,0
36,0V1A,6.4306,1
36,0V1A,3.4304,1
36,0V1A,2.6522,1
36,0V1A,2.5963,0
36,0V1A,5.9912,0
36,0V1A,1.9462,1
36,0V1A,3.1456,1
36,0V1A,2.5291,1
36,0V1A,2.4299,0
36,0V1A,2.1369,0
36,0V1A,2.0787,1
36,0V1A,2.4779,0
36,0V1A,2.8872,1
36,0V1A,2.3981,1
36,0V1A,3.4547,1
36,1V0A,4.3323,1
36,1V0A,3.0149,1
36,1V0A,2.3348,0
36,1V0A,4.7073,0
36,1V0A,3.216,0
36,1V0A,4.2844,0
36,1V0A,5.128,1
36,1V0A,4.2359,1
36,1V0A,2.7974,1
36,1V0A,7.0855,1
36,1V0A,5.1353,0
36,1V0A,3.5753,0
36,1V0A,3.7523,1
36,1V0A,2.9985,0
36,1V0A,3.0011,0
36,1V0A,5.1056,0
36,1V0A,3.3429,0
36,1V0A,2.8135,0
36,1V0A,2.9536,0
36,1V0A,5.2455,1
36,1V0A,3.7291,1
36,1V0A,3.3633,0
36,1V0A,3.0341,0
36,1V0A,2.3723,0
36,1V0A,2.9409,1
36,1V0A,2.8645,1
36,1V0A,3.8321,0
36,1V0A,1.353,1
36,1V1A,6.7941,1
36,1V1A,3.436,1
36,1V1A,3.086,1
36,1V1A,2.9529,1
36,1V1A,3.4009,0
36,1V1A,3.083,0
36,1V1A,3.2714,1
36,1V1A,3.7044,1
36,1V1A,3.5881,1
36,1V1A,5.6077,0
36,1V1A,2.2213,1
36,1V1A,4.1885,1
36,1V1A,7.3348,0
36,1V1A,4.124,1
36,1V1A,3.0191,1
36,1V1A,3.0155,0
36,1V1A,6.2443,1
36,1V1A,3.6328,0
36,1V1A,4.9346,0
36,1V1A,3.0656,1
36,1V1A,3.4809,1
36,1V1A,5.1882,0
36,1V1A,2.5298,1
36,1V1A,2.5322,0
36,1V1A,2.6074,0
36,1V1A,2.1137,0
36,1V1A,1.396,1
36,1V1A,3.0288,1
36,1Vne1A,5.2176,1
36,1Vne1A,3.3214,0
36,1Vne1A,5.2635,0
36,1Vne1A,4.8969,0
36,1Vne1A,3.6991,1
36,1Vne1A,3.1845,1
36,1Vne1A,3.9708,0
36,1Vne1A,5.1111,1
36,1Vne1A,5.0499,0
36,1Vne1A,3.2457,1
36,1Vne1A,2.7281,0
36,1Vne1A,1.6323,0
36,1Vne1A,5.1622,0
36,1Vne1A,4.2852,0
36,1Vne1A,3.0768,0
36,1Vne1A,2.7806,0
36,1Vne1A,3.2094,0
36,1Vne1A,3.4172,1
36,1Vne1A,3.1311,0
36,1Vne1A,1.6188,0
36,1Vne1A,2.6698,0
36,1Vne1A,2.543,0
36,1Vne1A,3.5009,0
36,1Vne1A,3.3135,0
36,1Vne1A,2.5951,1
36,1Vne1A,4.378,0
36,1Vne1A,1.7317,0
36,1Vne1A,2.4121,1
37,0V0A,2.7718,0
37,0V0A,2.0037,1
37,0V0A,2.6628,0
37,0V0A,2.0622,0
37,0V0A,3.2027,0
37,0V0A,1.4668,1
37,0V0A,1.742,0
37,0V0A,2.4269,0
37,0V0A,2.0039,0
37,0V0A,2.101,0
37,0V0A,2.0713,1
37,0V0A,1.7026,0
37,0V0A,2.5129,1
37,0V0A,1.45,0
37,0V0A,1.3828,0
37,0V0A,2.4908,0
37,0V0A,3.07,0
37,0V0A,1.704,1
37,0V0A,2.3269,0
37,0V0A,1.968,0
37,0V0A,1.5185,1
37,0V0A,2.2247,0
37,0V0A,1.7558,1
37,0V0A,2.4898,0
37,0V0A,3.2027,1
37,0V0A,1.8275,1
37,0V0A,1.7904,0
37,0V0A,5.668271841,1
37,0V1A,2.5801,0
37,0V1A,1.9217,0
37,0V1A,3.4276,1
37,0V1A,3.8108,0
37,0V1A,1.5665,0
37,0V1A,1.6008,1
37,0V1A,2.7855,1
37,0V1A,5.668271841,1
37,0V1A,3.9553,0
37,0V1A,1.3036,1
37,0V1A,1.5605,1
37,0V1A,3.072,1
37,0V1A,2.0545,1
37,0V1A,0.9097,1
37,0V1A,2.1355,1
37,0V1A,3.9374,1
37,0V1A,4.2549,0
37,0V1A,1.752,0
37,0V1A,2.9356,1
37,0V1A,1.2302,0
37,0V1A,1.5756,0
37,0V1A,2.1083,0
37,0V1A,1.8189,0
37,0V1A,1.3424,0
37,0V1A,1.9931,0
37,0V1A,2.5611,1
37,0V1A,1.5596,0
37,0V1A,5.1703,1
37,1V0A,2.5804,0
37,1V0A,2.1378,0
37,1V0A,1.2265,0
37,1V0A,4.4557,1
37,1V0A,1.6995,1
37,1V0A,1.4106,0
37,1V0A,3.4366,1
37,1V0A,5.668271841,0
37,1V0A,4.5629,0
37,1V0A,1.7408,1
37,1V0A,2.4611,0
37,1V0A,2.6185,1
37,1V0A,2.5711,1
37,1V0A,2.2345,0
37,1V0A,1.4504,0
37,1V0A,3.5128,1
37,1V0A,3.4979,0
37,1V0A,4.3065,0
37,1V0A,2.8423,1
37,1V0A,2.1893,0
37,1V0A,1.573,0
37,1V0A,2.4698,0
37,1V0A,1.3878,0
37,1V0A,2.5851,1
37,1V0A,1.8553,1
37,1V0A,3.4013,1
37,1V0A,3.2852,0
37,1V0A,1.752,1
37,1V1A,3.15,0
37,1V1A,1.3899,0
37,1V1A,1.4296,0
37,1V1A,2.237,0
37,1V1A,2.1071,0
37,1V1A,1.6042,0
37,1V1A,1.8896,0
37,1V1A,1.86,1
37,1V1A,2.4685,1
37,1V1A,1.8741,1
37,1V1A,2.6527,1
37,1V1A,2.6908,1
37,1V1A,3.9081,1
37,1V1A,3.5405,0
37,1V1A,3.5347,0
