,subj_idx,stim,rt,response,group,arousal,valence,age
0,0,0V0A,5.9379,0,group2,2,3,22
1,0,0V0A,3.0848,1,group2,2,3,22
2,0,0V0A,3.217,0,group2,2,3,22
3,0,0V0A,8.7357,0,group2,2,3,22
4,0,0V0A,1.4293,0,group2,2,3,22
5,0,0V0A,-5.2919,0,group2,2,3,22
6,0,0V0A,-3.2777,0,group2,2,3,22
7,0,0V0A,2.2534,1,group2,2,3,22
8,0,0V0A,3.4137,1,group2,2,3,22
9,0,0V0A,2.1373,0,group2,2,3,22
10,0,0V0A,-2.562,1,group2,2,3,22
11,0,0V0A,-1.8417,1,group2,2,3,22
12,0,0V0A,-5.5122,0,group2,1,3,22
13,0,0V0A,-3.1853,1,group2,1,3,22
14,0,0V0A,2.4908,0,group2,1,3,22
15,0,0V0A,-1.9529,1,group2,1,3,22
16,0,0V0A,6.4566,0,group2,2,3,22
17,0,0V0A,-3.4457,1,group2,2,3,22
18,0,0V0A,-4.6699,1,group2,2,3,22
19,0,0V0A,3.1051,0,group2,2,3,22
20,0,0V0A,3.0757,0,group2,2,3,22
21,0,0V0A,10.4345164632974,0,group2,2,3,22
22,0,0V0A,-4.1355,1,group2,2,3,22
23,0,0V0A,-1.1947,1,group2,2,3,22
24,0,0V0A,1.7689,1,group2,2,3,22
25,0,0V0A,-2.2405,0,group2,2,3,22
26,0,0V0A,-1.7192,1,group2,2,3,22
27,0,0V0A,6.483,0,group2,2,3,22
28,0,0V1A,-8.621,0,group2,2,3,22
29,0,0V1A,-5.7436,0,group2,2,3,22
30,0,0V1A,-4.9199,0,group2,2,3,22
31,0,0V1A,-2.7214,0,group2,2,3,22
32,0,0V1A,7.6595,1,group2,2,3,22
33,0,0V1A,-5.538,0,group2,2,3,22
34,0,0V1A,-4.137,0,group2,2,3,22
35,0,0V1A,-4.1394,0,group2,2,3,22
36,0,0V1A,-2.7834,0,group2,2,3,22
37,0,0V1A,6.169,1,group2,2,3,22
38,0,0V1A,5.1908,1,group2,2,3,22
39,0,0V1A,-2.1692,0,group2,2,3,22
40,0,0V1A,-4.1357,0,group2,1,3,22
41,0,0V1A,1.654,1,group2,1,3,22
42,0,0V1A,1.5195,1,group2,1,3,22
43,0,0V1A,-3.7582,0,group2,1,3,22
44,0,0V1A,2.9868,1,group2,2,3,22
45,0,0V1A,8.3601,1,group2,2,3,22
46,0,0V1A,2.0967,1,group2,2,3,22
47,0,0V1A,6.7387,1,group2,2,3,22
48,0,0V1A,-3.703,0,group2,2,3,22
49,0,0V1A,2.9389,1,group2,2,3,22
50,0,0V1A,-3.7043,0,group2,2,3,22
51,0,0V1A,-1.6559,0,group2,2,3,22
52,0,0V1A,-1.1027,0,group2,2,3,22
53,0,0V1A,-1.4112,0,group2,2,3,22
54,0,0V1A,1.9271,1,group2,2,3,22
55,0,0V1A,-5.3062,0,group2,2,3,22
56,0,1V0A,-6.027,0,group2,2,3,22
57,0,1V0A,-6.9349,0,group2,2,3,22
58,0,1V0A,-4.4279,0,group2,2,3,22
59,0,1V0A,-2.9729,0,group2,2,3,22
60,0,1V0A,-4.2376,0,group2,2,3,22
61,0,1V0A,-1.6221,0,group2,2,3,22
62,0,1V0A,-3.6368,0,group2,2,3,22
63,0,1V0A,5.3862,1,group2,2,3,22
64,0,1V0A,-2.3222,0,group2,2,3,22
65,0,1V0A,-1.7697,0,group2,2,3,22
66,0,1V0A,1.8925,1,group2,2,3,22
67,0,1V0A,-9.2197,0,group2,2,3,22
68,0,1V0A,-2.2021,0,group2,1,3,22
69,0,1V0A,-3.3612,0,group2,1,3,22
70,0,1V0A,-1.6225,0,group2,1,3,22
71,0,1V0A,-2.9222,0,group2,1,3,22
72,0,1V0A,-2.088,0,group2,2,3,22
73,0,1V0A,1.8219,1,group2,2,3,22
74,0,1V0A,-1.9884,0,group2,2,3,22
75,0,1V0A,-3.2102,0,group2,2,3,22
76,0,1V0A,-4.4518,0,group2,2,3,22
77,0,1V0A,-2.7051,0,group2,2,3,22
78,0,1V0A,-2.9548,0,group2,2,3,22
79,0,1V0A,-1.3365,0,group2,2,3,22
80,0,1V0A,-2.5322,0,group2,2,3,22
81,0,1V0A,-1.4875,0,group2,2,3,22
82,0,1V0A,-2.7129,0,group2,2,3,22
83,0,1V0A,2.248,1,group2,2,3,22
84,0,1V1A,-4.7807,0,group2,2,3,22
85,0,1V1A,-6.1033,0,group2,2,3,22
86,0,1V1A,-4.5521,0,group2,2,3,22
87,0,1V1A,-3.102,0,group2,2,3,22
88,0,1V1A,-6.5685,0,group2,2,3,22
89,0,1V1A,6.4068,1,group2,2,3,22
90,0,1V1A,-2.6777,0,group2,2,3,22
91,0,1V1A,-10.4345164632974,0,group2,2,3,22
92,0,1V1A,-1.6559,0,group2,2,3,22
93,0,1V1A,-4.6462,0,group2,2,3,22
94,0,1V1A,-2.2762,0,group2,2,3,22
95,0,1V1A,-5.5366,0,group2,2,3,22
96,0,1V1A,-4.884,0,group2,1,3,22
97,0,1V1A,-1.7739,0,group2,1,3,22
98,0,1V1A,-7.5046,0,group2,1,3,22
99,0,1V1A,-1.9885,0,group2,1,3,22
100,0,1V1A,4.1127,1,group2,2,3,22
101,0,1V1A,3.6026,1,group2,2,3,22
102,0,1V1A,-2.925,0,group2,2,3,22
103,0,1V1A,-2.8065,0,group2,2,3,22
104,0,1V1A,-1.603,0,group2,2,3,22
105,0,1V1A,-1.7547,0,group2,2,3,22
106,0,1V1A,-1.6382,0,group2,2,3,22
107,0,1V1A,-1.2519,0,group2,2,3,22
108,0,1V1A,-2.3224,0,group2,2,3,22
109,0,1V1A,-6.5207,0,group2,2,3,22
110,0,1V1A,-1.704,0,group2,2,3,22
111,0,1V1A,-2.3652,0,group2,2,3,22
112,0,1Vne1A,-5.3725,0,group2,2,3,22
113,0,1Vne1A,5.6407,1,group2,2,3,22
114,0,1Vne1A,-7.9018,0,group2,2,3,22
115,0,1Vne1A,-3.6256,0,group2,2,3,22
116,0,1Vne1A,-2.6672,0,group2,2,3,22
117,0,1Vne1A,-2.777,0,group2,2,3,22
118,0,1Vne1A,-4.402,0,group2,2,3,22
119,0,1Vne1A,-2.3348,0,group2,2,3,22
120,0,1Vne1A,-1.9517,0,group2,2,3,22
121,0,1Vne1A,-4.0692,0,group2,2,3,22
122,0,1Vne1A,4.2364,1,group2,2,3,22
123,0,1Vne1A,-10.4345164632974,0,group2,2,3,22
124,0,1Vne1A,-2.0752,0,group2,1,3,22
125,0,1Vne1A,-2.0937,0,group2,1,3,22
126,0,1Vne1A,-8.8218,0,group2,1,3,22
127,0,1Vne1A,-6.2423,0,group2,1,3,22
128,0,1Vne1A,-4.9284,0,group2,2,3,22
129,0,1Vne1A,-3.2697,0,group2,2,3,22
130,0,1Vne1A,-1.9204,0,group2,2,3,22
131,0,1Vne1A,-2.187,0,group2,2,3,22
132,0,1Vne1A,-2.9947,0,group2,2,3,22
133,0,1Vne1A,-7.1042,0,group2,2,3,22
134,0,1Vne1A,-2.7595,0,group2,2,3,22
135,0,1Vne1A,-1.6283,0,group2,2,3,22
136,0,1Vne1A,-8.52,0,group2,2,3,22
137,0,1Vne1A,3.6206,1,group2,2,3,22
138,0,1Vne1A,6.7974,1,group2,2,3,22
139,0,1Vne1A,-1.8285,0,group2,2,3,22
140,1,0V0A,14.954,0,group4,2,3,51
141,1,0V0A,-6.6239,0,group4,2,3,51
142,1,0V0A,-5.8926,0,group4,2,3,51
143,1,0V0A,8.4032,1,group4,2,3,51
144,1,0V0A,-6.7032,1,group4,3,3,51
145,1,0V0A,-13.82,1,group4,3,3,51
146,1,0V0A,6.0431,0,group4,3,3,51
147,1,0V0A,4.2456,0,group4,3,3,51
148,1,0V0A,-3.5041,1,group4,2,3,51
149,1,0V0A,-5.8698,0,group4,2,3,51
150,1,0V0A,-3.2133,0,group4,2,3,51
151,1,0V0A,12.002,1,group4,2,3,51
152,1,0V0A,6.6836,0,group4,3,3,51
153,1,0V0A,9.4529,1,group4,3,3,51
154,1,0V0A,-5.1937,0,group4,3,3,51
155,1,0V0A,-4.052,1,group4,3,3,51
156,1,0V0A,-5.0577,1,group4,2,2,51
157,1,0V0A,-5.3518,1,group4,2,2,51
158,1,0V0A,-7.4772,0,group4,2,2,51
159,1,0V0A,-3.6329,0,group4,2,2,51
160,1,0V0A,4.1276,0,group4,2,3,51
161,1,0V0A,-11.816,0,group4,2,3,51
162,1,0V0A,13.548,1,group4,2,3,51
163,1,0V0A,-11.391,1,group4,2,3,51
164,1,0V0A,-5.9618,0,group4,3,3,51
165,1,0V0A,-3.8257,0,group4,3,3,51
166,1,0V0A,-3.4065,1,group4,3,3,51
167,1,0V0A,-7.3105,0,group4,3,3,51
168,1,0V1A,8.2825,1,group4,2,3,51
169,1,0V1A,9.7676,1,group4,2,3,51
170,1,0V1A,10.74,1,group4,2,3,51
171,1,0V1A,-3.1445,0,group4,2,3,51
172,1,0V1A,7.8487,1,group4,3,3,51
173,1,0V1A,4.6368,1,group4,3,3,51
174,1,0V1A,-9.8047,0,group4,3,3,51
175,1,0V1A,-4.2094,0,group4,3,3,51
176,1,0V1A,-8.1852,0,group4,2,3,51
177,1,0V1A,-11.757,0,group4,2,3,51
178,1,0V1A,4.507,1,group4,2,3,51
179,1,0V1A,9.6737,1,group4,2,3,51
180,1,0V1A,-9.6998,0,group4,3,3,51
181,1,0V1A,-9.164,0,group4,3,3,51
182,1,0V1A,5.8301,1,group4,3,3,51
183,1,0V1A,5.3891,1,group4,3,3,51
184,1,0V1A,13.522,1,group4,2,2,51
185,1,0V1A,5.5734,1,group4,2,2,51
186,1,0V1A,6.7225,1,group4,2,2,51
187,1,0V1A,9.371,1,group4,2,2,51
188,1,0V1A,6.0748,1,group4,2,3,51
189,1,0V1A,6.8029,1,group4,2,3,51
190,1,0V1A,-11.666,0,group4,2,3,51
191,1,0V1A,-5.3948,0,group4,2,3,51
192,1,0V1A,-16.0681758182952,0,group4,3,3,51
193,1,0V1A,-3.7138,0,group4,3,3,51
194,1,0V1A,5.9929,1,group4,3,3,51
195,1,0V1A,-4.2276,0,group4,3,3,51
196,1,1V0A,-5.4569,0,group4,2,3,51
197,1,1V0A,8.6993,1,group4,2,3,51
198,1,1V0A,-4.5293,0,group4,2,3,51
199,1,1V0A,-4.2883,0,group4,2,3,51
200,1,1V0A,10.618,1,group4,3,3,51
201,1,1V0A,16.0681758182952,1,group4,3,3,51
202,1,1V0A,-5.2875,0,group4,3,3,51
203,1,1V0A,-8.6105,0,group4,3,3,51
204,1,1V0A,-6.7902,0,group4,2,3,51
205,1,1V0A,-3.6138,0,group4,2,3,51
206,1,1V0A,7.3509,1,group4,2,3,51
207,1,1V0A,-4.9582,0,group4,2,3,51
208,1,1V0A,-7.4864,0,group4,3,3,51
209,1,1V0A,-3.7486,0,group4,3,3,51
210,1,1V0A,-4.5586,0,group4,3,3,51
211,1,1V0A,-5.7211,0,group4,3,3,51
212,1,1V0A,-4.5542,0,group4,2,2,51
213,1,1V0A,-10.651,0,group4,2,2,51
214,1,1V0A,-6.315,0,group4,2,2,51
215,1,1V0A,-7.8486,0,group4,2,2,51
216,1,1V0A,-5.7943,0,group4,2,3,51
217,1,1V0A,-10.933,0,group4,2,3,51
218,1,1V0A,-5.7532,0,group4,2,3,51
219,1,1V0A,-3.4281,0,group4,2,3,51
220,1,1V0A,-7.7581,0,group4,3,3,51
221,1,1V0A,-6.6337,0,group4,3,3,51
222,1,1V0A,-3.6423,0,group4,3,3,51
223,1,1V0A,-5.2615,0,group4,3,3,51
224,1,1V1A,-9.8763,0,group4,2,3,51
225,1,1V1A,-7.0104,0,group4,2,3,51
226,1,1V1A,-4.2226,0,group4,2,3,51
227,1,1V1A,-4.7608,0,group4,2,3,51
228,1,1V1A,5.8693,1,group4,3,3,51
229,1,1V1A,6.0596,1,group4,3,3,51
230,1,1V1A,-6.1488,0,group4,3,3,51
231,1,1V1A,-4.6683,0,group4,3,3,51
232,1,1V1A,-4.3358,0,group4,2,3,51
233,1,1V1A,-5.5262,0,group4,2,3,51
234,1,1V1A,-13.736,0,group4,2,3,51
235,1,1V1A,-3.3798,0,group4,2,3,51
236,1,1V1A,-6.1109,0,group4,3,3,51
237,1,1V1A,-14.207,0,group4,3,3,51
238,1,1V1A,-12.022,0,group4,3,3,51
239,1,1V1A,-10.464,0,group4,3,3,51
240,1,1V1A,16.0681758182952,1,group4,2,2,51
241,1,1V1A,-4.4245,0,group4,2,2,51
242,1,1V1A,-7.0286,0,group4,2,2,51
243,1,1V1A,-3.2631,0,group4,2,2,51
244,1,1V1A,-5.6962,0,group4,2,3,51
245,1,1V1A,-4.5058,0,group4,2,3,51
246,1,1V1A,-3.4301,0,group4,2,3,51
247,1,1V1A,-4.4445,0,group4,2,3,51
248,1,1V1A,10.03,1,group4,3,3,51
249,1,1V1A,-3.5896,0,group4,3,3,51
250,1,1V1A,-4.0361,0,group4,3,3,51
251,1,1V1A,-5.8054,0,group4,3,3,51
252,1,1Vne1A,-9.1384,0,group4,2,3,51
253,1,1Vne1A,-5.4591,0,group4,2,3,51
254,1,1Vne1A,5.5764,1,group4,2,3,51
255,1,1Vne1A,4.5373,1,group4,2,3,51
256,1,1Vne1A,9.4442,1,group4,3,3,51
257,1,1Vne1A,4.9073,1,group4,3,3,51
258,1,1Vne1A,-3.8879,0,group4,3,3,51
259,1,1Vne1A,-6.939,0,group4,3,3,51
260,1,1Vne1A,-8.0812,0,group4,2,3,51
261,1,1Vne1A,-3.1088,0,group4,2,3,51
262,1,1Vne1A,-4.6983,0,group4,2,3,51
263,1,1Vne1A,-6.7163,0,group4,2,3,51
264,1,1Vne1A,-6.3172,0,group4,3,3,51
265,1,1Vne1A,-5.4591,0,group4,3,3,51
266,1,1Vne1A,-5.1286,0,group4,3,3,51
267,1,1Vne1A,-3.5668,0,group4,3,3,51
268,1,1Vne1A,-5.6757,0,group4,2,2,51
269,1,1Vne1A,-6.4254,0,group4,2,2,51
270,1,1Vne1A,-4.4924,0,group4,2,2,51
271,1,1Vne1A,-3.9828,0,group4,2,2,51
272,1,1Vne1A,-5.4633,0,group4,2,3,51
273,1,1Vne1A,-4.3566,0,group4,2,3,51
274,1,1Vne1A,-9.9856,0,group4,2,3,51
275,1,1Vne1A,-3.8446,0,group4,2,3,51
276,1,1Vne1A,-4.9365,0,group4,3,3,51
277,1,1Vne1A,-7.7898,0,group4,3,3,51
278,1,1Vne1A,4.7317,1,group4,3,3,51
279,1,1Vne1A,3.4407,1,group4,3,3,51
280,2,0V0A,2.3089,1,group1,2,4,29
281,2,0V0A,2.6892,0,group1,2,4,29
282,2,0V0A,2.1445,0,group1,2,4,29
283,2,0V0A,-4.0851,1,group1,2,4,29
284,2,0V0A,1.5134,0,group1,2,4,29
285,2,0V0A,2.758,1,group1,2,4,29
286,2,0V0A,-1.4697,0,group1,2,4,29
287,2,0V0A,-2.8107,1,group1,2,4,29
288,2,0V0A,1.576,0,group1,2,4,29
289,2,0V0A,-2.5588,0,group1,2,4,29
290,2,0V0A,-2.4574,0,group1,2,4,29
291,2,0V0A,3.3359,0,group1,2,4,29
292,2,0V0A,-1.538,1,group1,2,4,29
293,2,0V0A,-0.9756,0,group1,2,4,29
294,2,0V0A,2.0049,0,group1,2,4,29
295,2,0V0A,1.8275,1,group1,2,4,29
296,2,0V0A,1.6617,1,group1,2,4,29
297,2,0V0A,-3.5031,1,group1,2,4,29
298,2,0V0A,-1.8072,1,group1,2,4,29
299,2,0V0A,6.5252,0,group1,2,4,29
300,2,0V0A,3.255,0,group1,2,4,29
301,2,0V0A,2.5302,0,group1,2,4,29
302,2,0V0A,-3.5939,0,group1,2,4,29
303,2,0V0A,1.5894,1,group1,2,4,29
304,2,0V0A,-2.6308,1,group1,2,4,29
305,2,0V0A,-1.048,0,group1,2,4,29
306,2,0V0A,6.85858818805731,0,group1,2,4,29
307,2,0V0A,-2.6589,0,group1,2,4,29
308,2,0V1A,-3.6773,0,group1,2,4,29
309,2,0V1A,-2.7912,0,group1,2,4,29
310,2,0V1A,1.7466,1,group1,2,4,29
311,2,0V1A,1.7425,1,group1,2,4,29
312,2,0V1A,-3.0599,0,group1,2,4,29
313,2,0V1A,-1.3932,0,group1,2,4,29
314,2,0V1A,-3.6214,0,group1,2,4,29
315,2,0V1A,-1.3704,0,group1,2,4,29
316,2,0V1A,4.675,1,group1,2,4,29
317,2,0V1A,-2.2232,0,group1,2,4,29
318,2,0V1A,-2.8362,0,group1,2,4,29
319,2,0V1A,1.5628,1,group1,2,4,29
320,2,0V1A,-6.8169,0,group1,2,4,29
321,2,0V1A,-2.0575,0,group1,2,4,29
322,2,0V1A,2.5474,1,group1,2,4,29
323,2,0V1A,1.9,1,group1,2,4,29
324,2,0V1A,1.9595,1,group1,2,4,29
325,2,0V1A,1.4042,1,group1,2,4,29
326,2,0V1A,0.9779,1,group1,2,4,29
327,2,0V1A,2.0804,1,group1,2,4,29
328,2,0V1A,-1.4762,0,group1,2,4,29
329,2,0V1A,3.857,1,group1,2,4,29
330,2,0V1A,1.1961,1,group1,2,4,29
331,2,0V1A,-4.163,0,group1,2,4,29
332,2,0V1A,-3.7425,0,group1,2,4,29
333,2,0V1A,5.7617,1,group1,2,4,29
334,2,0V1A,-1.757,0,group1,2,4,29
335,2,0V1A,1.9637,1,group1,2,4,29
336,2,1V0A,2.4925,1,group1,2,4,29
337,2,1V0A,3.8475,1,group1,2,4,29
338,2,1V0A,4.3732,1,group1,2,4,29
339,2,1V0A,2.0467,1,group1,2,4,29
340,2,1V0A,2.8807,1,group1,2,4,29
341,2,1V0A,1.3027,1,group1,2,4,29
342,2,1V0A,2.0075,1,group1,2,4,29
343,2,1V0A,1.8944,1,group1,2,4,29
344,2,1V0A,-2.582,0,group1,2,4,29
345,2,1V0A,-3.34,0,group1,2,4,29
346,2,1V0A,-4.0905,0,group1,2,4,29
347,2,1V0A,1.9104,1,group1,2,4,29
348,2,1V0A,2.5268,1,group1,2,4,29
349,2,1V0A,2.1145,1,group1,2,4,29
350,2,1V0A,-1.7945,0,group1,2,4,29
351,2,1V0A,1.3,1,group1,2,4,29
352,2,1V0A,-2.967,0,group1,2,4,29
353,2,1V0A,1.8418,1,group1,2,4,29
354,2,1V0A,-2.9788,0,group1,2,4,29
355,2,1V0A,2.5142,1,group1,2,4,29
356,2,1V0A,-2.0943,0,group1,2,4,29
357,2,1V0A,-3.5589,0,group1,2,4,29
358,2,1V0A,1.9277,1,group1,2,4,29
359,2,1V0A,-1.9969,0,group1,2,4,29
360,2,1V0A,1.726,1,group1,2,4,29
361,2,1V0A,-1.9265,0,group1,2,4,29
362,2,1V0A,-2.6711,0,group1,2,4,29
363,2,1V0A,-1.0294,0,group1,2,4,29
364,2,1V1A,2.5009,1,group1,2,4,29
365,2,1V1A,1.6592,1,group1,2,4,29
366,2,1V1A,1.7542,1,group1,2,4,29
367,2,1V1A,5.3423,1,group1,2,4,29
368,2,1V1A,3.2915,1,group1,2,4,29
369,2,1V1A,-4.9089,0,group1,2,4,29
370,2,1V1A,2.9647,1,group1,2,4,29
371,2,1V1A,3.8055,1,group1,2,4,29
372,2,1V1A,-2.5964,0,group1,2,4,29
373,2,1V1A,-2.7048,0,group1,2,4,29
374,2,1V1A,2.562,1,group1,2,4,29
375,2,1V1A,1.766,1,group1,2,4,29
376,2,1V1A,6.85858818805731,1,group1,2,4,29
377,2,1V1A,1.7511,1,group1,2,4,29
378,2,1V1A,1.964,1,group1,2,4,29
379,2,1V1A,-2.8975,0,group1,2,4,29
380,2,1V1A,4.4571,1,group1,2,4,29
381,2,1V1A,2.0129,1,group1,2,4,29
382,2,1V1A,1.2428,1,group1,2,4,29
383,2,1V1A,3.8473,1,group1,2,4,29
384,2,1V1A,2.2595,1,group1,2,4,29
385,2,1V1A,1.7757,1,group1,2,4,29
386,2,1V1A,2.0953,1,group1,2,4,29
387,2,1V1A,6.8045,1,group1,2,4,29
388,2,1V1A,-1.6446,0,group1,2,4,29
389,2,1V1A,-1.0363,0,group1,2,4,29
390,2,1V1A,-1.0324,0,group1,2,4,29
391,2,1V1A,4.8295,1,group1,2,4,29
392,2,1Vne1A,3.9655,1,group1,2,4,29
393,2,1Vne1A,3.3115,1,group1,2,4,29
394,2,1Vne1A,1.877,1,group1,2,4,29
395,2,1Vne1A,-0.7425,0,group1,2,4,29
396,2,1Vne1A,2.5547,1,group1,2,4,29
397,2,1Vne1A,2.1277,1,group1,2,4,29
398,2,1Vne1A,5.1397,1,group1,2,4,29
399,2,1Vne1A,2.5889,1,group1,2,4,29
400,2,1Vne1A,2.0903,1,group1,2,4,29
401,2,1Vne1A,1.8197,1,group1,2,4,29
402,2,1Vne1A,3.346,1,group1,2,4,29
403,2,1Vne1A,1.5617,1,group1,2,4,29
404,2,1Vne1A,2.8192,1,group1,2,4,29
405,2,1Vne1A,3.0139,1,group1,2,4,29
406,2,1Vne1A,-4.4414,0,group1,2,4,29
407,2,1Vne1A,-4.3395,0,group1,2,4,29
408,2,1Vne1A,-4.6211,0,group1,2,4,29
409,2,1Vne1A,-6.6049,0,group1,2,4,29
410,2,1Vne1A,-1.2131,0,group1,2,4,29
411,2,1Vne1A,-1.1873,0,group1,2,4,29
412,2,1Vne1A,-2.5274,0,group1,2,4,29
413,2,1Vne1A,2.8984,1,group1,2,4,29
414,2,1Vne1A,-1.5787,0,group1,2,4,29
415,2,1Vne1A,1.1079,1,group1,2,4,29
416,2,1Vne1A,-1.7939,0,group1,2,4,29
417,2,1Vne1A,-5.4052,0,group1,2,4,29
418,2,1Vne1A,-5.2984,0,group1,2,4,29
419,2,1Vne1A,-1.5434,0,group1,2,4,29
420,3,0V0A,6.9386,0,group2,3,5,24
421,3,0V0A,3.2866,1,group2,3,5,24
422,3,0V0A,-2.9763,0,group2,3,5,24
423,3,0V0A,1.6917,1,group2,3,5,24
424,3,0V0A,-9.1107,1,group2,2,4,24
425,3,0V0A,3.3959,0,group2,2,4,24
426,3,0V0A,-4.2897,1,group2,2,4,24
427,3,0V0A,-1.9459,1,group2,2,4,24
428,3,0V0A,-3.7899,1,group2,2,3,24
429,3,0V0A,2.8112,0,group2,2,3,24
430,3,0V0A,2.2048,1,group2,2,3,24
431,3,0V0A,5.6629,1,group2,2,3,24
432,3,0V0A,-6.1804,1,group2,3,4,24
433,3,0V0A,-3.9065,0,group2,3,4,24
434,3,0V0A,5.5629,0,group2,3,4,24
435,3,0V0A,2.0943,0,group2,3,4,24
436,3,0V0A,-3.3652,1,group2,2,3,24
437,3,0V0A,3.483,0,group2,2,3,24
438,3,0V0A,3.1002,0,group2,2,3,24
439,3,0V0A,-4.4375,1,group2,2,3,24
440,3,0V0A,2.3473,1,group2,3,3,24
441,3,0V0A,-8.5106,1,group2,3,3,24
442,3,0V0A,-2.9427,0,group2,3,3,24
443,3,0V0A,2.3185,1,group2,3,3,24
444,3,0V0A,-2.3618,1,group2,2,3,24
445,3,0V0A,4.0275,0,group2,2,3,24
446,3,0V0A,-2.3524,0,group2,2,3,24
447,3,0V0A,-2.9549,1,group2,2,3,24
448,3,0V1A,3.9558,1,group2,3,5,24
449,3,0V1A,2.4997,1,group2,3,5,24
450,3,0V1A,3.441,1,group2,3,5,24
451,3,0V1A,3.2532,1,group2,3,5,24
452,3,0V1A,2.3116,1,group2,2,4,24
453,3,0V1A,-6.217,0,group2,2,4,24
454,3,0V1A,3.1779,1,group2,2,4,24
455,3,0V1A,2.3939,1,group2,2,4,24
456,3,0V1A,-11.7382499272391,0,group2,2,3,24
457,3,0V1A,-4.7426,0,group2,2,3,24
458,3,0V1A,2.0952,1,group2,2,3,24
459,3,0V1A,2.1059,1,group2,2,3,24
460,3,0V1A,2.7954,1,group2,3,4,24
461,3,0V1A,-3.6422,0,group2,3,4,24
462,3,0V1A,3.1522,1,group2,3,4,24
463,3,0V1A,3.9238,1,group2,3,4,24
464,3,0V1A,-5.8752,0,group2,2,3,24
465,3,0V1A,2.9473,1,group2,2,3,24
466,3,0V1A,-2.8195,0,group2,2,3,24
467,3,0V1A,2.9487,1,group2,2,3,24
468,3,0V1A,-6.2471,0,group2,3,3,24
469,3,0V1A,-4.7238,0,group2,3,3,24
470,3,0V1A,-2.2214,0,group2,3,3,24
471,3,0V1A,2.2862,1,group2,3,3,24
472,3,0V1A,3.9399,1,group2,2,3,24
473,3,0V1A,11.7382499272391,1,group2,2,3,24
474,3,0V1A,8.6496,1,group2,2,3,24
475,3,0V1A,5.7252,1,group2,2,3,24
476,3,1V0A,-2.8636,0,group2,3,5,24
477,3,1V0A,-1.468,0,group2,3,5,24
478,3,1V0A,-10.194,0,group2,3,5,24
479,3,1V0A,-2.8963,0,group2,3,5,24
480,3,1V0A,6.5999,1,group2,2,4,24
481,3,1V0A,-7.5422,0,group2,2,4,24
482,3,1V0A,-7.3365,0,group2,2,4,24
483,3,1V0A,-11.7382499272391,0,group2,2,4,24
484,3,1V0A,6.2897,1,group2,2,3,24
485,3,1V0A,-4.7883,0,group2,2,3,24
486,3,1V0A,-11.7382499272391,0,group2,2,3,24
487,3,1V0A,-7.4533,0,group2,2,3,24
488,3,1V0A,-6.3532,0,group2,3,4,24
489,3,1V0A,2.6277,1,group2,3,4,24
490,3,1V0A,1.7751,1,group2,3,4,24
491,3,1V0A,2.2406,1,group2,3,4,24
492,3,1V0A,2.8939,1,group2,2,3,24
493,3,1V0A,-2.4528,0,group2,2,3,24
494,3,1V0A,3.2927,1,group2,2,3,24
495,3,1V0A,-3.5924,0,group2,2,3,24
496,3,1V0A,-5.7,0,group2,3,3,24
497,3,1V0A,3.4541,1,group2,3,3,24
498,3,1V0A,-1.8263,0,group2,3,3,24
499,3,1V0A,1.9879,1,group2,3,3,24
500,3,1V0A,4.792,1,group2,2,3,24
501,3,1V0A,3.3121,1,group2,2,3,24
502,3,1V0A,3.4384,1,group2,2,3,24
503,3,1V0A,-2.224,0,group2,2,3,24
504,3,1V1A,-7.0861,0,group2,3,5,24
505,3,1V1A,-3.7407,0,group2,3,5,24
506,3,1V1A,-3.4252,0,group2,3,5,24
507,3,1V1A,-6.4664,0,group2,3,5,24
508,3,1V1A,-1.9477,0,group2,2,4,24
509,3,1V1A,3.3532,1,group2,2,4,24
510,3,1V1A,2.2632,1,group2,2,4,24
511,3,1V1A,-4.9469,0,group2,2,4,24
512,3,1V1A,-3.162,0,group2,2,3,24
513,3,1V1A,-1.771,0,group2,2,3,24
514,3,1V1A,-11.575,0,group2,2,3,24
515,3,1V1A,-2.3109,0,group2,2,3,24
516,3,1V1A,3.7239,1,group2,3,4,24
517,3,1V1A,-8.1782,0,group2,3,4,24
518,3,1V1A,-2.8739,0,group2,3,4,24
519,3,1V1A,2.5715,1,group2,3,4,24
520,3,1V1A,7.1715,1,group2,2,3,24
521,3,1V1A,2.8271,1,group2,2,3,24
522,3,1V1A,-4.1766,0,group2,2,3,24
523,3,1V1A,-8.7449,0,group2,2,3,24
524,3,1V1A,-3.4343,0,group2,3,3,24
525,3,1V1A,-7.6885,0,group2,3,3,24
526,3,1V1A,-4.4388,0,group2,3,3,24
527,3,1V1A,3.6324,1,group2,3,3,24
528,3,1V1A,2.4549,1,group2,2,3,24
529,3,1V1A,7.753,1,group2,2,3,24
530,3,1V1A,2.5937,1,group2,2,3,24
531,3,1V1A,-6.6433,0,group2,2,3,24
532,3,1Vne1A,-2.9667,0,group2,3,5,24
533,3,1Vne1A,-3.6436,0,group2,3,5,24
534,3,1Vne1A,-2.4705,0,group2,3,5,24
535,3,1Vne1A,-2.7475,0,group2,3,5,24
536,3,1Vne1A,-6.9567,0,group2,2,4,24
537,3,1Vne1A,-2.1167,0,group2,2,4,24
538,3,1Vne1A,-4.1104,0,group2,2,4,24
539,3,1Vne1A,-11.7382499272391,0,group2,2,4,24
