,v_movie_valence,v_mood_valence,v_movie_arousal,v_mood_arousal,v_movie_valence_mood_valence,v_movie_arousal_mood_arousal,a_movie_valence,a_mood_valence,a_movie_arousal,a_mood_arousal,a_movie_valence_mood_valence,a_movie_arousal_mood_arousal,t_movie_valence,t_mood_valence,t_movie_arousal,t_mood_arousal,t_movie_valence_mood_valence,t_movie_arousal_mood_arousal,z_movie_valence,z_mood_valence,z_movie_arousal,z_mood_arousal,z_movie_valence_mood_valence,z_movie_arousal_mood_arousal
20,-0.12244625458282858,-0.01856704582032175,0.045535443003000185,0.06659536466984299,0.047442925401491864,-0.03627146055702596,-0.12813827655449272,0.011441533189209,0.034245319823936665,0.0022349842444663176,-0.041994730295262205,-0.14616818035897833,-0.0048673745113169825,-0.047724172853726744,-0.06582224198732724,-0.33232764741772486,0.014012215443091336,0.058246724055228405,0.001535647916038794,-0.009300539805956973,0.00799417094789595,-0.003633331902739923,-0.010572259876587657,-0.002250413917643787
21,-0.13685754428404878,-0.018599943613875427,0.027072327498905507,0.05996169208451556,0.04442255854746597,-0.02594255323986615,-0.13635929146636594,-0.047950479450122735,0.011433696360758708,-0.04165163863473717,0.046368173197074425,-0.11013454052125518,-0.0162236290489764,-0.042281308015982566,-0.0540233568364747,-0.33227308507970377,0.017690057969661263,0.05941584335387396,0.003646577434149227,-0.004498976755699365,0.007954809430407429,-0.001887211435621006,-0.01306960670755207,-0.006465780415612497
22,-0.14236474390606008,-0.03376012423924095,0.028900905262851773,0.05288286986111913,0.05101354663248287,-0.031031000249903608,-0.10642441153004087,-0.06672075042662093,0.0349914205807655,-0.04529264248975429,0.023465613504759154,-0.0929790438136874,-0.010983640309925321,-0.045040555319818584,-0.05992479641740873,-0.3273732019371849,0.018530143393968402,0.05989139017053847,0.012603359175304448,-0.005337396156168068,0.006241163795128776,-0.003245322448850497,-0.008846398411866428,-0.014768302695651363
23,-0.12693854615604733,-0.03026880594444631,0.043032205705522325,0.009208506190325517,0.06804892722327663,-0.004422829495641899,-0.14931669229081906,-0.07565819877969562,0.04181531934672093,-0.07535944121216497,0.013586500153088956,-0.11192182656904831,-0.010646919280399946,-0.045640026508960034,-0.05635358340542059,-0.3234178746356646,0.013914523832647754,0.05274204633025131,0.013772361594652996,-0.0036036463805191564,0.007906409443081124,-0.010790195797459212,-0.014629017172669777,-0.019947966813394745
24,-0.13076122134591678,-0.03295805830295045,0.036396709889649374,-0.005401947079839294,0.05868900626483223,0.005488951454626866,-0.18799961251444022,-0.0367276159342087,0.028398036306397617,-0.09939590638815399,0.003748169150425279,-0.11457485143566332,0.0023249328469110674,-0.04837218052492097,-0.0564362315319892,-0.3253773849253342,0.012686649377987995,0.057203398486629656,0.019946695115868884,-0.0017992890328815195,-0.00265862964216853,-0.01604360587213598,-0.014358293234280443,0.0076129865524131105
25,-0.1238735398728534,-0.018284119523517564,0.044563343582533124,0.0004540186441010091,0.06359869333788207,-0.025686776298633307,-0.1476924823644376,-0.07339800861602527,0.015858757108059212,-0.10935005655296046,0.0040987198397250645,-0.08568119898997806,0.007958775957773764,-0.053048409452034394,-0.052988681566377996,-0.32672754791272535,0.01795277072502105,0.05194791638046762,0.018335156438457133,0.005212455940688357,-0.01746999553146099,-0.004650748416608019,-0.03252985970930812,0.009191911684127523
26,-0.12074554179425982,-0.024742448401031025,0.07135415672218942,0.00013452661457009907,0.07069527346851337,-0.03629840436133913,-0.19082862013529883,-0.06518103882692557,0.045262147890165326,-0.104783676390548,0.008513399320445827,-0.10349891608855993,0.006292256859697895,-0.061385176504656774,-0.059003137947775806,-0.32651072761990124,0.023177086094796448,0.04974381552763831,0.016996900487739726,0.008729232711966045,-0.015925449301164095,-0.007626952375953844,-0.03193039918384538,0.0007203621226031212
27,-0.11910208707654994,-0.032300439697529486,0.08126804470169632,0.020778211263674448,0.08841077210250585,-0.07293873429510324,-0.16118972927381098,-0.0671499854134554,0.052072975845938896,-0.09183648875626452,-0.011219925199582526,-0.09796959525066164,-0.0029303199522887798,-0.05927918379883531,-0.0532322060670878,-0.3199998097722671,0.021873948214570286,0.04377278297981676,0.01556894948538301,0.012263440075577267,-0.019848227127421018,-0.00430136183624661,-0.03419875610711954,0.0017313487462664139
28,-0.11212310475923534,-0.028449016890220336,0.08401340732747044,0.015459138807275917,0.08005897139262241,-0.04702120997066665,-0.16598950426528888,-0.06976851314485694,0.07104530499493185,-0.060384892569590426,0.01800381994139954,-0.1356980069559929,-0.0024371238498175733,-0.05873021721589165,-0.049477648586975904,-0.3181802275611837,0.01061558211939972,0.04528811829316327,0.015316864708704024,0.016104896241933713,-0.016998018449545394,-0.010973162990064539,-0.035749894594568586,0.006547007998109533
29,-0.11647775739548799,-0.028027625972447595,0.08421204320860702,0.027372433423869528,0.0757212089928817,-0.052928027810091496,-0.20413979591498202,-0.03419263993563052,0.05356858300479499,-0.0448316383998312,0.04855643774310371,-0.1355885776744233,-0.0130915829846712,-0.05519198332315697,-0.051036599021039845,-0.315419677772865,0.024113087605506383,0.04773508796483406,0.010468272925452566,0.016703345875781084,-0.01836852022435699,-0.009515534933263035,-0.036613535952516145,0.005583671054132211
30,-0.11674111091918132,-0.022258650411508624,0.08721013976613162,0.02604097986553271,0.07324909249380729,-0.06559185426016428,-0.21019890793149876,-0.029632835114965395,0.04948341448574371,-0.07646567840778613,0.08401051964446268,-0.1471265241642857,-0.01260316659389212,-0.06797483172654288,-0.04825912050325768,-0.31617595828121114,0.01545306294973861,0.054881844067674046,0.007381851294337264,0.01876174574272653,-0.02340364021710304,-0.013202925542788863,-0.029115625310371193,0.01277317378091572
31,-0.11673184487052321,-0.02872789585657058,0.08914396428980195,0.01468057762337618,0.0656015643424343,-0.07395527716500895,-0.15988905858487718,-0.06446928599921974,0.04382637483492894,-0.11822360056697503,0.11938234890319145,-0.12148018997240259,-0.009975260431074676,-0.06525086433620973,-0.05536599301703108,-0.3223341632343855,0.006529378227308692,0.0521522108048506,0.00524897611893993,0.017233660754720014,-0.022265667404386284,-0.008306147067248065,-0.028400975263047835,0.015480462930185627
32,-0.10097233106419948,-0.048446741510665726,0.08785897643958462,0.02086367579595967,0.058851037599481605,0.004770716969161884,-0.1722961988941258,-0.06372349621062937,0.06034272261059971,-0.11476901106195074,0.09289521627677638,-0.12759074041683904,-0.007486306849405615,-0.06644234631699725,-0.05509227027964323,-0.3246813995556547,0.010992885472657922,0.05165494902375106,0.008791578795079594,0.018030518434341954,-0.021391474458618418,-0.009608685405148356,-0.026450713305343564,0.00572284436335687
33,-0.12080582376049365,-0.027985477583811588,0.08170424790092233,0.011024598111280266,0.06541796267832262,-0.012693142404221747,-0.19281520121163226,-0.07292814813283463,0.05881876943581089,-0.09572283657310868,0.08345645837133123,-0.10518342686008485,-0.007688699481420258,-0.07619191380302828,-0.05491508008870916,-0.32505281167457,0.010529497857433002,0.052465780791920845,0.01106116847926342,0.015663501845418246,-0.027893810179347625,-0.0034343746020882235,-0.027800647525199593,0.009149539862563345
34,-0.11735573571003557,-0.022921665884261776,0.09393246253071716,0.021739515393836603,0.08386389856883406,-0.030909563051305128,-0.16439205699408296,-0.030285410458692277,0.0164048455461133,-0.09474091134882223,0.08157922186368541,-0.1197671328131866,-0.011719799582875282,-0.08618989353585452,-0.0520152179822372,-0.32180328629289146,0.012978151007574365,0.05280098836071911,0.011623394673490852,0.01679614167259721,-0.025936355300753895,-0.007691131639193968,-0.02667892675211993,0.011057871361708292
35,-0.13187638850067407,-0.00018286298751825358,0.10521521963920197,0.026807103571116868,0.0738838633263096,-0.03402134226092287,-0.22478786484857444,0.0027532884646936234,0.030168948111525727,-0.09851568238637519,0.07766433720010259,-0.0886002043977929,-0.017842427141066132,-0.07953392488394383,-0.04980436297028529,-0.31432868498506716,0.017491989176687477,0.048609759051871135,0.018320436554286064,0.0150294084289832,-0.03354684820892599,-0.005932608879074682,-0.03169187701127644,0.012290286231986872
36,-0.12240031732906302,-0.010567577701674552,0.10674787805610492,0.04045927593788967,0.07075305894853656,-0.05971330143047497,-0.2176417227449296,0.022404016653596703,0.014802252981636052,-0.08765561279702493,0.08284147359443753,-0.11079938502844008,-0.01339103140718028,-0.08114899002473488,-0.04553567390882228,-0.31120619003148026,0.015891823767592298,0.04875137309432681,0.014752146042345255,0.01827889971127589,-0.03757764565339104,-0.006249871559798628,-0.03397327876660062,0.014099243795332013
37,-0.1414370782460086,-0.010624316760167903,0.11916750369642037,0.04945165482679073,0.0973922821123251,-0.0554548185565676,-0.202641708670393,-0.002279507432509518,0.01372053118024108,-0.06503036222332592,0.08885384098863433,-0.061950395619007545,-0.007457227111343508,-0.07890092356824667,-0.048909085878647805,-0.31363103134614834,0.03175188289864824,0.051744376873041564,0.015890111528225746,0.006708793168198248,-0.03339567083677127,-0.010178342020351776,-0.023053653335201138,0.011152846605472524
38,-0.15389531487169145,-0.005208038951682259,0.11708844760719647,0.05112122497490812,0.07661378031447708,-0.03413262509236585,-0.18052471642619963,-0.019936060552218242,9.157358149617517e-05,-0.07754985435497444,0.10537700894859131,-0.07499549408871231,-0.009145611884273088,-0.07868735486885114,-0.045366525980292866,-0.3144923142117228,0.03307681306474408,0.04579678234392829,0.016218002821621252,-0.002368179861109092,-0.0375024099919663,-0.007288640272589669,-0.023504620989929653,0.03239130544474601
39,-0.13766768344722954,0.006209791616623453,0.0780039839621888,0.04844271437251221,0.09036724507891519,-0.05426300464839365,-0.1586116698494866,-0.030816986018019413,-0.011890521380128753,-0.08413393795843548,0.12246603103688886,-0.06802525412871646,-0.014131847419904153,-0.07919824746374732,-0.046747403563990986,-0.31481429537395456,0.02758125096120867,0.04610942400494258,0.014063519532955924,-0.0048203435120109835,-0.03347259305723113,-0.0028846335384606,-0.022835073764181448,0.03187151492365131
40,-0.12563845673646964,0.011011557457273752,0.09378888740569627,0.040500793600946314,0.082392798771139,-0.04885215302911665,-0.16189602277418097,-0.04275560868634551,0.02965930963733408,-0.08169076077650411,0.05714260173722058,-0.06961883625939413,-0.01685846512971861,-0.08795730274833358,-0.047611643682570134,-0.3085278340953247,0.022706782616540563,0.04665233377603363,0.012532880661292127,-0.0005425508726471379,-0.03466195062276043,0.003004531230216786,-0.025516988086246035,0.01937599577269004
41,-0.13676894519636534,-0.006123845823491073,0.09259140243168315,0.034911016765381074,0.10268499833223906,-0.06342647309373486,-0.1599102436808695,-0.02930125025554686,0.03872489023269494,-0.0740529760259799,0.057936753647318255,-0.08180151668668369,-0.018001346286134437,-0.08714883266991169,-0.040409361577612754,-0.3086188187508013,0.016484931887449705,0.04090405312204118,0.016153497210867142,-0.0034153042853739407,-0.031938887363495524,0.0015732831373627028,-0.034718168020859044,0.0165578900665792
42,-0.14400944424795797,-0.02852015854853874,0.10132408816669358,0.04468455123402361,0.12244130391224264,-0.025966015752380903,-0.17366279817626282,-0.0247723206194816,0.010957521000390345,-0.055116730552247556,0.061352843745754726,-0.10146537340893488,-0.018190761875285084,-0.08731707516613589,-0.034213566251685076,-0.30734205698367445,0.01633176001525561,0.03873759098370649,0.010889028364578422,-0.009552139270273218,-0.023828603747597085,0.002807178743072054,-0.029789724513103674,0.006852418509971399
43,-0.15533193290561212,-0.02671734405401422,0.0815137579895495,0.043019911799673974,0.15831465617720847,-0.03720464763296954,-0.15273440061114468,-0.014145557935639926,-0.0034489698717186656,-0.12062278980676261,0.05102097404059105,-0.015807710263818248,-0.016721400966929277,-0.0881027919435195,-0.04366876731909439,-0.3186441839796848,0.009253133629378477,0.05410919080887169,0.00749453405579516,-0.007360723589408701,-0.02638918536921052,0.0003359817731587583,-0.036181681613717015,0.007421712857274873
44,-0.17416478542869412,-0.026899292175727743,0.09266770732831431,0.04369968761279157,0.16046851286572925,-0.002938211022791029,-0.136760861547707,-0.010521058793204668,-0.0043639529509910055,-0.11766229584932755,0.06620979231506174,-0.0695069798996887,-0.02215774844119775,-0.08194091016818858,-0.03821973860326819,-0.3267505880131583,0.012938605760848827,0.05131193109322724,0.016359695014373656,-0.004373991711344706,-0.018574710994825203,8.326778317952963e-05,-0.03858819350428346,-0.009921231827033215
45,-0.19232956402032864,0.009851033550093868,0.10683803254835524,0.03859499901832915,0.15171387869479408,-0.03937836430463068,-0.12054293553774105,-0.01586881262587178,-0.0027158641990953462,-0.1178750360071185,0.054132633166472835,-0.05320251899017617,-0.022841907425947112,-0.08162729980289037,-0.048164928794130986,-0.3273032993604652,-0.0028156938535401927,0.05358460390148385,0.020091430192169968,-0.0009876000442989585,-0.02799656798097164,-0.005365872238006886,-0.034825578411591715,-0.00701036763965612
46,-0.160037013454306,0.019237767189516516,0.08415404388737704,0.04133275338157146,0.14107619487702855,-0.04208287478707021,-0.1288960320106861,-0.020998989675939758,-0.007999437839730394,-0.10687057182471876,0.049171711620985666,-0.09291731916505275,-0.02198725656867476,-0.08531288530421571,-0.04877066370661916,-0.3279792674836959,0.0019739599497627996,0.055963117505612156,0.02179137106632552,0.0059853591955004865,-0.026759250851149437,-0.012460681544833329,-0.03579775440469796,-0.004168353277292284
47,-0.14741217323254066,0.044384172739367726,0.09391803620670268,0.032808472678571995,0.10942059907822778,-0.04362051216186913,-0.12889252692634934,-0.01859608019231492,-0.015477932675420646,-0.12344904827057804,0.05682085884296558,-0.10628311891334169,-0.008725052991620331,-0.08482505136304137,-0.04854146465352008,-0.3340220051647523,-0.0019950180019280036,0.047060167316934035,0.011067593610887431,-0.0051633489719029625,-0.01567657636886982,-0.008541699213526748,-0.02981937977612827,-0.0043952478283880705
48,-0.14697199774614303,0.031414222209776174,0.07847559892588259,0.057373339758966774,0.10786143912574334,-0.050538297988543035,-0.17372751177538653,-0.055713006871310096,0.01123958257229378,-0.10995397533791143,0.058299136518624214,-0.0817898296186857,-0.008386691106535012,-0.08550615044436938,-0.04796848172710152,-0.3339212064156248,-0.002072152543058951,0.04859712358437775,0.006533476996089391,-0.007130591338794481,-0.015023741843317598,-0.007297883297373107,-0.024466558644820276,-0.0005172404190492419
49,-0.14601351929048473,0.03913335909963916,0.07916661584999744,0.07365130514206503,0.08691490214971456,-0.046092804595535025,-0.1675311489335618,-0.05368923053927561,0.01371380222581511,-0.11252931381033086,0.1335948879912388,-0.08185880244696123,-0.005115728170664111,-0.08220480568539776,-0.04889754857282372,-0.3391877535267696,-0.007111776123173638,0.052180795923966745,0.007846520943725746,-0.005577532358002891,-0.014287042003647832,-0.00835168213528176,-0.021281952618351432,-0.007499547215873306
50,-0.1553274154602354,0.022989281754720037,0.08293282813310911,0.07201008834709807,0.08202334660528944,-0.034738243325547535,-0.16436589401062857,-0.07652337096962511,0.014662998811179488,-0.08106996996543024,0.12901426792517695,-0.08723861954397749,-0.006307178134750919,-0.08061551077207145,-0.047057502304529215,-0.34006283669715565,-0.006172997160088449,0.0405918532190122,0.013992860009876464,-0.009340331182309602,-0.011606839785581769,-0.007644481965605337,-0.018657823038631224,0.0011186811965200917
51,-0.13207790632707175,0.038449780269965345,0.07193839866357495,0.07270193856045971,0.07591325871837548,-0.0442936240794877,-0.17602324898876207,-0.09459773754650758,0.01849026696248939,-0.06506920474681803,0.12177065710802576,-0.07298056001366895,-0.010233096243247607,-0.0849860618655598,-0.04531305248389202,-0.3350363424277464,0.004204044116614909,0.039117579662621804,0.018432607402415667,-0.007079019402436711,-0.013706820627187817,-0.004409466669487621,-0.028378543899368936,-0.0033308097804973635
52,-0.13129597760953715,0.049879368981166634,0.07382447499624978,0.07405873567515099,0.057386258894102204,-0.04312979286777887,-0.19127733494254162,-0.11283082449784708,0.021063777383387494,-0.057388007130542,0.12933944355263935,-0.09101595606843663,-0.014156969996865673,-0.07424847641028566,-0.04548258197996726,-0.3342754191168015,0.0009941818899544073,0.03442735877527664,0.01686749679568241,-0.007828036337133661,-0.01134102952957825,0.0007164122918794889,-0.024940227094699372,-0.009706112274532379
53,-0.15063573165266325,0.03278786674457556,0.08313326277935724,0.0748375186913592,0.0572900695696721,-0.038176149492067366,-0.16254081863846187,-0.08872855446468164,0.03196778065675615,-0.047298385951184206,0.09440763192220872,-0.09291475071588279,-0.012663853023427298,-0.07202153145578807,-0.04597010985397892,-0.3349148306284733,0.001905907944621761,0.031775678326184616,0.02140691628904249,-0.011230777616261763,-0.01160643927185005,-0.0020660406464214328,-0.021879124894400803,1.3730001113439194e-06
54,-0.12088107131555817,0.02946526092717392,0.07150324304569314,0.07689911458498168,0.05834590806874905,-0.045474147302794775,-0.14541857713051404,-0.07103494509444186,0.024431504994467477,-0.07752438418375407,0.08584647005791671,-0.07784199995151418,-0.011914150239913364,-0.0846454308717465,-0.028132910354712402,-0.3371574077724352,-0.0036969291569872963,0.018901473026452967,0.01176912626523191,-0.011495777619129788,-0.013847483465016616,-0.0020962775383034874,-0.023622504193942392,-0.0050190535307115414
55,-0.11902067881587042,0.02443719193863263,0.0718573969541475,0.04392003726031821,0.048346290382255304,-0.033512069194245576,-0.16114722896806274,-0.0590720150093413,0.03875406990996928,-0.07958722107714622,0.09518198137191997,-0.09135571378306592,-0.0032988773205288383,-0.0931160857055262,-0.028194903759692726,-0.3390918913573219,-0.004658369441014447,0.019813177728237825,0.010834451872710146,-0.009706308037339562,-0.0030910655090808613,-5.440519151185541e-05,-0.03382757148653978,-0.004707370713297604
56,-0.11749088775803487,0.005096549072407516,0.06588764000065758,0.05281624514879459,0.05809453430246807,-0.019786674347128018,-0.18388876205376503,-0.054193001113856,0.02731811326170662,-0.06794171764462495,0.06663606163695425,-0.043145328410700665,-0.0018327286581092494,-0.09070531681195144,-0.02466687651422675,-0.339209880857471,-0.00019478591151139354,0.009352028773641052,0.009177222797509477,-0.007144852607949876,-0.00911909926903567,-0.00029958594046978343,-0.028381935446398204,-0.007194804049391329
