,cor_valence,cor_arousal
0,0.006583991269214403,-0.009840276821058494
1,0.017113638015294627,0.006653068264650187
2,-0.02124240131615047,0.01348928565070709
3,-4.028481408459468e-05,0.01348928565070709
4,-0.007254523290046697,0.016225788495122146
5,0.08493138681982121,0.007649894440736815
6,0.07832452176166858,0.004146861839260292
7,0.0783329990567576,-0.004843802422695045
8,0.01614103482088397,0.023496684252295792
9,0.0009264642338768538,-0.001093271306458934
10,0.006963636743012689,0.008540038490064026
11,0.02342438817873517,-0.0012477347206205516
12,0.0296786158684944,0.01198927552048849
13,0.036678787561433085,-0.0010820364173655707
14,0.04810926891954511,-0.009826604555109253
15,0.04810926891954511,0.021081511280845306
16,0.04493347581105836,-0.019031849809941444
17,0.02088951130711248,0.0038749980542641177
18,0.035350348324666686,-0.00042165643340374385
19,0.035350348324666686,0.00819861147389124
20,0.035350348324666686,0.01633127221512616
21,0.03643229194000032,0.010744098970684571
22,0.05244271949992903,0.04125901970598694
23,0.028051539628858528,0.04125901970598694
24,0.03756908719520921,0.03955061814908982
25,0.03211880580851824,-0.026481123003603942
26,0.020056158533190125,-0.013870812640284
27,0.020056158533190125,-0.006512866024957308
28,0.003688475004641232,-0.02151657170541348
29,0.014666367104530885,-0.0014645342171911405
30,0.04210487372573113,-0.0014645342171911405
31,0.03346539654361311,0.017581765826588602
32,-0.012132139607554712,0.022555017224593663
33,0.06693618254643667,-0.017848619864932167
34,0.03830580817627579,-0.01585992039112113
35,0.03602823315925467,0.012753970556435571
36,0.04235891675624761,-0.016788570904642242
37,0.03158019329970601,-0.01656493268511829
38,0.02864789708566117,-0.0017686613012873305
39,0.01885115905341726,0.005774212254905604
40,0.01894064526515528,0.005447368992786799
41,0.02276303911744132,0.01285937046138546
42,0.007689445917185134,0.0038020276499254966
43,0.004749253002054064,0.005512115421255666
44,-0.0028490872583672214,-0.005587400329992717
45,-0.00022815056048385018,-0.009273735919453786
46,-0.006240065741064734,-0.008625189126008254
47,-0.0058594203081081785,-0.006243828159699386
48,-0.0047719358328170165,0.018756220018287882
49,-0.0029709149965355067,0.00661607159722709
50,0.005209812989920378,0.024323105417539164
51,0.00030954269301108634,0.014958023349982318
52,0.00030954269301108634,0.00030405730517274986
53,0.0005884745169586619,-0.0018477154921233735
54,0.005742073320063898,-0.0018477154921233735
55,0.024513045994780013,0.006004701961612967
56,0.06940880656149415,0.008978239649183912
57,0.034952543515716306,0.008788714830091977
58,0.01906345118805984,0.032385111932626935
59,-0.01634883916540653,0.0019995497339957372
60,-0.021347507180203645,-0.005917808624124641
61,-0.021320187070892425,0.001535959784040774
62,-0.006495587488301344,-0.0031868301606364996
63,-0.006495587488301344,-0.0019146755668180495
64,0.023895340961853594,0.015202066486795446
65,0.023027316818822113,0.005132065411438798
66,0.022603345959854332,0.021207303337894202
67,0.0391806728167536,0.0003571879024325316
68,-0.03378270127232724,0.003197942502901512
69,-0.02478325047626743,0.004568178883072736
70,-0.04743979010180879,0.018108787418726024
71,-0.04651381487187441,0.018108787418726024
72,-0.03649142614079621,0.01086471606134949
73,-0.024874257109525292,0.011538163375016779
74,-0.027796525881384176,0.020786020661348076
75,-0.009649813815503448,0.007448192564076949
76,0.021193701844521677,0.007448192564076949
77,0.021193701844521677,0.013893587504774783
78,0.036758238100068216,0.010821025926527134
79,0.031577587057453754,0.015015676608294722
80,-0.00245978045152289,0.005632703670166817
81,0.0319828434089166,0.010421854299561533
82,0.003390755544136077,0.013863541826917026
83,-0.01575470784177005,0.013640964504260642
84,0.013918129582154822,0.002042638801858448
85,0.007226777814678388,0.001470688563062633
86,-0.004488496619098481,0.002958798316410888
87,0.003426289644997327,0.002827601885213712
88,0.012484562191327014,0.002827601885213712
89,0.0034012195661353717,-0.020670462545071412
90,-0.016534780523474298,-0.02731534517681565
91,-0.019091605275713557,-0.029403521037616707
92,0.034515927990417854,0.04023487357806957
93,0.034515927990417854,0.02110401772696262
94,0.032740649941190796,0.010391668006689534
95,0.04108209965955834,0.011464920086863796
96,-0.025248446987467667,0.012876308796368795
97,-0.025248446987467667,0.010901599294339124
98,-0.025248446987467667,0.0069781663411938874
99,0.0032234736787286515,0.010172094472531493
100,0.007685665666179148,0.016273635263141434
101,-0.008239618326744746,0.023513630236300452
102,-0.010710619700584971,-0.007563325684743447
103,-0.010150756320141513,-0.0005634439177994079
104,-0.0034670807611435718,0.004131617458113239
105,-0.0034670807611435718,-0.007535191275983061
106,0.005308634058125808,0.002249563940362361
107,-0.003935858145437691,0.005585500278321279
108,0.004814673124091875,0.007549261484668002
109,0.0009486610976661655,0.00588587423293746
110,0.0009486610976661655,0.007269986879146123
111,0.02902204069651898,0.01718756920279818
112,0.012529496323714688,0.03421334324822157
113,0.02498150800510237,0.012923181447107614
114,0.0232892482806186,0.01110019874367512
115,0.011153815669061904,-0.021809375048446607
116,0.00851854770543206,-0.01814944476190613
117,0.026678945703996322,-9.421908016068493e-05
118,0.028484090439249602,0.004944689725964886
119,0.023264702381440093,-0.018648874675416243
120,0.011592179676582465,0.015244044803164648
121,0.00292207113049487,0.013858056458994097
122,0.01343797233973998,0.01985414764000589
123,0.0011921639245285258,0.017840196093706448
124,-0.008347990465893759,0.011863887378042118
125,-0.008347990465893759,-0.006610342815177763
126,-0.02628055435351591,0.002016765126301557
127,0.014352363155377528,0.011030443989710398
128,-0.0008217861983066317,0.0065650378924166095
129,0.006032338089215954,0.02020411529757544
130,0.04594291251954722,-0.013529530846758207
131,0.04274996773976266,-0.009297117997152247
132,0.0697174235492931,0.024372550331390606
133,0.02043931078502002,0.00932949109844011
134,0.02043931078502002,0.013989010008196771
135,-0.01738625348441473,0.004585079440763804
136,0.049968332514922,-0.003006099660917254
137,0.024041713432919075,0.018413389640089886
138,-0.02294119444747035,0.016927049829096517
139,-0.001333179340064057,-0.00997009144924886
140,0.014899210376702974,-0.0017442569907275144
141,-0.009091402747479565,-0.0017442569907275144
142,-0.011339310752825685,-0.01646859983467899
143,-0.05795307557828438,-0.03023649608887503
144,-0.029735743014062458,0.008466098729936922
145,-0.029735743014062458,-0.002847633061333719
146,-0.03752980198391088,0.007159293115375884
147,-0.03446840835190207,0.024202533262277854
148,-0.023249253148333718,-0.006914754289231141
149,-0.023731805821628784,-4.071632737738182e-05
150,0.020990080995824785,0.01531883890014934
151,-0.02358243301110476,0.010032912118049117
152,-0.0065944231459929715,0.0004859511065908005
153,-0.0065944231459929715,0.010381148992336631
154,-0.025597247997689317,0.008714559212487663
155,-0.019050082047862106,0.012899185646496846
156,0.01571442799626985,-0.015189641377573651
157,-0.013880639310992851,-0.010837145335650417
158,-0.027107771561560565,0.025245026758502383
159,-0.027107771561560565,0.023553517883731126
160,0.03760199327713337,-0.014746597863761588
161,0.06935342004722589,-0.010435676038987846
162,-0.04049695615129399,-0.01376132015977071
163,-0.0031231672404037373,-0.0031240050770216087
164,0.006538682392448059,0.009434832674266702
165,0.0232386105498718,0.0015346777564480727
166,-0.0243955005046992,0.0015346777564480727
167,0.03960518627492598,0.013912913205150555
168,0.006290318281654338,0.019327104315116438
169,0.006290318281654338,-0.00919101146976056
170,0.04800717638904236,0.016119819128596106
171,0.04800717638904236,0.01898891492184207
172,0.04004802833184738,-0.011136424076998044
173,0.04398117110634024,-0.00642928590750908
174,0.04249106713842547,0.008603758637192982
175,0.03328793145051529,0.013459230019921851
176,-0.00815537085681886,0.009193193023771017
177,0.038296999600048655,0.0022768176375394665
178,0.033182898395927744,0.00018497625060120081
179,-0.03341937282928469,0.00018497625060120081
180,-0.020251768002225848,0.012299164392165326
181,0.011504884533400204,0.012299164392165326
182,0.0301361055128864,0.011377023100595896
183,0.04780539834921436,0.011377023100595896
184,0.05395784291121314,0.014291021455285484
185,0.05739471516265552,-0.0004397208339196766
186,0.05739471516265552,0.00932544962858588
187,-0.01593945048787925,-0.0012543750111868807
188,0.045076448031532185,-0.02531337037405599
189,0.03647829577215733,-0.02938745722597958
190,0.041695293951669446,-0.030353689866701828
191,-0.030479194094750965,0.01887042121190204
192,-0.007667891580878576,-0.009049968625417825
193,0.028963383366829114,-0.0017336593590940724
194,0.020272592947437915,-0.017720456088664568
195,-0.010684679680149824,-0.008735337503030759
196,-0.0016396801510341098,-0.009203001393895929
197,-0.025524425706134748,-0.016479449272979795
198,-0.024012128103642456,-0.0053456894094772115
199,-0.03447885209775888,0.0116820457255381
200,-0.006551858945507728,0.006357948820291066
201,-0.010946600996812252,-0.014037517856107257
202,-0.014322883642873282,-0.019243256536621102
203,0.023989324277952487,0.015935282759361992
204,0.03057607795205643,0.014257702632221094
205,-0.005595106964310784,0.021330708597677994
206,-0.02136400689887344,0.0004294061791444599
207,-0.02136400689887344,-0.013214473961638083
208,-0.026907610667619652,-0.017110108912435196
209,-0.017972440202121853,-0.018556589814710558
210,0.00373102818502246,0.0012694557476137115
211,0.0040098776119967625,-0.0061002928032225
212,-0.007572917147154157,0.0116592566977161
213,0.0022708402140935273,0.021717838909653987
214,0.0022708402140935273,0.011462992323304099
215,-0.02303177122930888,0.011131765500756256
216,-0.014036310873753215,0.007151928223423858
217,-0.014036310873753215,-0.00028485139535903005
218,0.04326120386235749,-0.0018022961827045595
219,0.021944594566148345,-0.0016089073982815992
220,0.0012352689029678874,-0.004390143271021671
221,0.004835243796292242,0.012190551099563698
222,0.003826036530512218,-0.008068828575490503
223,0.01713821099863803,-0.015556389163450517
224,-0.010296650519671352,-0.020166972624352818
225,0.04178190557129237,0.03311982795490854
226,0.05885990954408869,0.011339765072783014
227,0.014276346109581756,0.011339765072783014
228,0.022066337749293268,0.017440331832416084
229,-0.023629611767319217,0.011555537577022369
230,0.04598982805533898,0.004669896586649528
231,0.002287505296723826,-0.00010014484146619721
232,-0.0023762502389313837,-0.002531481257599932
233,0.016397087495413888,-0.002922258020179636
234,0.05526306931814473,0.012067962200671078
235,0.05927585283011684,-0.004045309446520212
236,0.058587172348334236,0.0004323566879748707
237,-0.019687548539321097,0.0008049733866551841
238,-0.019687548539321097,0.0163785850518305
239,-0.019687548539321097,-0.006701604575628202
240,-0.021673319661450103,-0.01376532673524807
241,-0.02732817175842002,-0.0018374589408312863
242,-0.03504078788050729,0.0006561005655363042
243,-0.042230488764891994,0.0050549430966208035
244,-0.04519447926804704,-0.003437215330707442
245,-0.025043495635358105,0.01877677637659234
246,0.045956933129725853,0.01973548752080435
247,0.03940135691259291,0.01973548752080435
248,0.022189046575978658,0.01973548752080435
249,0.0344048186148066,-0.012409487679450519
250,0.0475272311961278,-0.01654810598237232
251,0.03778215904235221,-0.016325123156198967
252,0.04080013794519519,-0.007182864256296345
253,0.03611143959362914,0.0023325631441430154
254,0.01990802750171159,0.015289951673748105
255,0.038052760817330944,0.007061473993748202
256,0.02375779905333933,0.0101969196359277
257,-0.011597772690970337,0.00929162436850955
258,-0.011767264542850847,0.01645883917809909
259,-0.009451508377880745,0.01290682485193895
260,0.016522900939499256,-0.012583288282140172
261,-0.007800664477237256,-0.01062120320174582
262,0.046334033685544965,-0.01062120320174582
263,0.03716840903251113,-0.008862136022875444
264,0.03734585964640725,0.0044580683352346585
265,0.027041847607845663,0.009496193421348609
266,0.038258704987129175,0.004706481350903676
267,0.03316250708698989,0.004706481350903676
268,0.0027252102975950957,0.007485743940327101
269,0.03528221611833844,0.02031634161104486
270,-0.006609768847319782,-0.001997374434028875
271,-0.024177931413752803,0.002347185295626008
272,0.03790567454220295,0.002659183362583169
273,0.055338186671790066,0.002659183362583169
274,0.033473081354913656,0.002659183362583169
275,0.015318922923181077,0.00331484318172672
276,0.014107719590317534,-0.014115407107692862
277,-0.027366162148793588,-0.010666381890803685
278,0.002057583671186531,-0.010548714870757233
279,0.00023118516822021214,-0.01464012389283052
280,0.00023118516822021214,-0.01751752664612622
281,0.0036857950686750717,-0.014299177212950752
282,0.0036857950686750717,-0.008651051676809504
283,0.014128386305048053,-0.011598576956188274
284,0.018958394423771317,-0.01425529205419341
285,0.01058994807493742,-0.01726337805672629
286,0.01009385495647789,-0.01564096084292147
287,-0.027008854352810002,-0.005000625973465674
288,0.059158469237271194,0.00761778188027977
289,0.05415018213999418,0.00761778188027977
290,0.003498712476488513,0.01404937827788047
291,0.03661797276042971,0.023006923629289903
292,-0.03258447277184614,0.006153528715689626
293,0.035760938747182724,0.007588489678202121
294,0.02094978990685724,0.005234508486968199
295,0.02089275286717778,0.005248089638094378
296,0.03183528502514277,0.005312346604462026
297,0.0265756098076552,0.01184003556179692
298,0.0005742908413356252,0.009442262116429918
299,-0.001703721645717045,-0.00867601472670895
300,-0.001703721645717045,-0.01678307203215279
301,-0.006420344180872518,-0.018306058646123457
302,-0.032060904435703384,0.01793505009013695
303,-0.006107681522929918,-0.01663240587676377
304,-0.007756783716896146,-0.0022581286950683187
305,0.014780523290695962,-0.0036869038862412645
306,0.04542328847306348,-0.00048173820409109385
307,-0.039358470350503744,-0.019294866917917337
308,-0.05286293978208214,-0.02022345778563378
309,-0.02337593935269607,0.014312935827340391
310,0.04143850529112745,-0.005532051967819846
311,0.02315556206820637,0.014037677060968914
312,-0.002394419641788835,-0.002462344943805872
313,0.0015504682474911588,-0.007049589732373548
314,-0.007412550125426249,0.0003780406554031914
315,0.009285239375507561,0.013912746589442158
316,0.003304469371844784,0.01838041820444258
317,0.008469499943654089,0.016864985990745276
318,0.008469499943654089,0.016864985990745276
319,0.0243256937842192,0.01686035820766802
320,0.021497372717970302,0.012169564203484294
321,0.011788333214326308,0.02099764695686665
322,0.018943580986078484,-0.004821118563457825
323,0.02931322106473238,0.00015828271547460582
324,0.02931322106473238,0.004385693567735464
325,0.02931322106473238,0.011024779666996453
326,0.02931322106473238,-0.006846142467418031
327,0.023034240433595022,-0.005104169788156952
328,-0.0029980260538860493,0.012269151531774576
329,0.03438850972843677,0.018739259036544918
